exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,68.40,68.40,68.29,68.29,68.80,4,273.00,3
BSE,20MICRONS,INE144J01027,B,209.30,211.85,206.65,211.15,210.70,6624,1387646.00,193
BSE,21STCENMGM,INE253B01015,B,35.10,35.89,34.66,35.89,35.19,2966,105641.00,22
BSE,360ONE,INE466L01038,A,1128.35,1128.35,1088.60,1093.90,1118.55,23200,25558937.00,1245
BSE,3BBLACKBIO,INE994E01018,B,1278.05,1292.00,1266.35,1287.60,1277.25,2980,3817107.00,309
BSE,3BFILMS,INE0TE101010,MT,15.96,17.29,15.96,16.02,16.79,9000,147810.00,3
BSE,3CIT,INE0R7D01018,M,18.50,18.73,18.50,18.73,17.60,4000,74460.00,2
BSE,3IINFOLTD,INE748C01038,B,19.15,20.10,19.09,19.94,19.10,150203,2951412.00,1050
BSE,3MINDIA,INE470A01017,A,35235.05,35950.00,35096.85,35786.25,35105.55,188,6680498.00,92
BSE,3PLAND,INE105C01023,B,31.51,31.51,31.51,31.51,31.50,72,2268.00,3
BSE,5PAISA,INE618L01018,B,375.90,376.35,368.40,369.65,376.70,1763,654115.00,109
BSE,63MOONS,INE111B01023,A,726.65,727.65,702.55,703.25,734.65,12625,9041949.00,635
BSE,7NR,INE413X01035,XT,6.62,6.62,6.45,6.56,6.31,278032,1829799.00,494
BSE,7SEASL,INE454F01010,X,79.85,79.85,76.00,76.87,78.09,4762,368237.00,39
BSE,7TEC,INE856B01023,X,36.38,37.25,36.10,37.10,35.68,15801,581722.00,145
BSE,A1L,INE911Z01025,B,5.11,5.51,5.00,5.24,5.25,5624009,29268488.00,4551
BSE,A2ZINFRA,INE619I01012,B,13.73,13.73,12.40,12.55,12.96,34181,459484.00,152
BSE,AAATECH,INE0D0U01013,B,90.00,91.62,90.00,90.60,91.10,406,36881.00,38
BSE,AADHARHFC,INE883F01010,A,511.60,513.65,504.30,509.55,513.90,31969,16228052.00,1208
BSE,AADIIND,INE563D01013,X,8.30,8.30,7.90,8.30,8.30,72,577.00,6
BSE,AAIL,INE864E01021,X,110.40,112.80,108.01,111.07,106.85,24744,2723897.00,199
