exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,61.00,61.00,61.00,61.00,61.00,10,610.00,1
BSE,20MICRONS,INE144J01027,B,206.10,209.00,205.00,208.20,206.15,6381,1324113.00,227
BSE,21STCENMGM,INE253B01015,B,39.00,39.28,39.00,39.28,39.00,306,11948.00,2
BSE,360ONE,INE466L01038,A,1064.85,1086.75,1060.95,1082.80,1060.85,162047,173917417.00,1698
BSE,3BBLACKBIO,INE994E01018,B,1304.80,1329.80,1291.30,1326.95,1289.40,285,371349.00,48
BSE,3IINFOLTD,INE748C01038,T,25.31,26.00,25.00,25.55,25.78,49892,1276241.00,232
BSE,3MINDIA,INE470A01017,A,32490.00,34400.00,32404.90,34233.10,32481.05,287,9741277.00,129
BSE,3PLAND,INE105C01023,B,30.00,30.00,30.00,30.00,30.17,2,60.00,1
BSE,5PAISA,INE618L01018,B,318.00,323.90,316.65,320.40,314.15,1357,433274.00,110
BSE,63MOONS,INE111B01023,A,873.60,890.00,865.70,884.85,873.55,13003,11429158.00,792
BSE,7NR,INE413X01035,XT,6.86,7.12,6.84,7.09,6.80,7238,50417.00,71
BSE,7SEASL,INE454F01010,X,102.45,102.45,98.30,98.34,99.59,4279,428166.00,42
BSE,7TEC,INE856B01023,X,32.85,33.98,32.60,33.35,32.68,3403,112865.00,100
BSE,A1L,INE911Z01025,T,5.67,6.25,5.67,6.23,5.96,2527012,15180087.00,2766
BSE,A2ZINFRA,INE619I01012,B,15.07,15.11,14.90,15.11,15.00,53,790.00,4
BSE,AAATECH,INE0D0U01013,B,84.57,90.00,84.57,87.21,84.32,1071,92990.00,100
BSE,AADHARHFC,INE883F01010,A,467.00,469.95,454.45,461.75,469.45,133111,61486688.00,2340
BSE,AAIL,INE864E01021,XT,86.00,90.99,86.00,88.56,86.88,4026,355486.00,39
BSE,AANCHALISP,INE322R01022,XT,65.00,66.00,63.22,64.74,66.00,2774,177517.00,22
BSE,AAREYDRUGS,INE198H01019,B,102.50,103.50,99.01,102.49,101.32,36647,3760780.00,291
BSE,AARNAV,INE750R01016,T,31.79,31.79,31.75,31.75,30.87,15,476.00,2
BSE,AARTECH,INE01C001026,T,51.45,51.98,50.51,51.01,51.45,3698,188857.00,22
BSE,AARTIDRUGS,INE767A01016,B,428.35,435.00,425.15,431.75,427.20,5081,2191770.00,382
BSE,AARTIIND,INE769A01020,A,477.70,492.95,476.55,490.50,476.55,26521,12913438.00,1227
BSE,AARTIPHARM,INE0LRU01027,A,827.85,845.00,813.00,820.85,818.65,279991,229928841.00,2081
BSE,AARTISURF,INE09EO01013,T,521.35,542.90,521.35,527.70,517.05,1414,753333.00,61
BSE,AASHKA,INE0EAX01014,M,80.00,80.00,80.00,80.00,83.28,2000,160000.00,2
BSE,AASTAFIN,INE819K01014,X,31.49,31.49,30.05,30.39,30.98,3826,115486.00,28
BSE,AASTHA,INE2FMX01012,B,77.54,77.55,74.72,76.27,76.80,84498,6376448.00,481
BSE,AAVAS,INE216P01012,A,1295.00,1303.00,1273.00,1281.20,1290.45,5414,6967978.00,367
BSE,AAYUSH,INE430R01023,X,24.21,25.91,24.00,25.15,24.50,160264,3966741.00,487
BSE,AAYUSHBULL,INE777X01017,M,1264.00,1274.00,1262.50,1270.50,1267.90,85250,108108337.00,633
