exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,20MICRONS,INE144J01027,EQ,197.86,205.90,197.11,201.41,197.42,227121,45835616.24,5789
NSE,21STCENMGM,INE253B01015,EQ,33.19,33.19,32.06,32.39,32.60,849,27521.03,39
NSE,360ONE,INE466L01038,EQ,1083.10,1107.00,1066.10,1074.60,1089.80,1408657,1528954122.80,51224
NSE,3BBLACKBIO,INE994E01018,EQ,1178.30,1184.90,1164.10,1168.80,1173.80,4171,4881490.80,555
NSE,3IINFOLTD,INE748C01038,EQ,17.20,17.42,17.12,17.17,17.24,151583,2608761.65,547
NSE,3MINDIA,INE470A01017,EQ,33050.00,34250.00,32605.00,32900.00,32710.00,7444,248342960.00,3967
NSE,3PLAND,INE105C01023,EQ,33.00,33.75,31.36,31.56,31.79,3683,119464.51,67
NSE,5PAISA,INE618L01018,EQ,351.40,356.90,351.00,355.95,351.05,34009,12063454.20,1155
NSE,63MOONS,INE111B01023,EQ,655.00,665.00,651.25,654.75,656.65,66098,43425695.80,2222
NSE,A2ZINFRA,INE619I01012,EQ,13.65,13.93,13.31,13.43,13.75,175649,2370567.09,477
NSE,AAATECH,INE0D0U01013,EQ,94.00,98.10,93.99,97.76,94.19,27749,2679863.59,910
NSE,AADHARHFC,INE883F01010,EQ,519.90,521.50,513.45,515.60,518.75,249335,128818259.95,10750
NSE,AAKASH,INE087Z01024,EQ,8.61,8.89,8.55,8.61,8.71,162519,1399825.91,364
NSE,AAREYDRUGS,INE198H01019,BE,90.16,90.17,90.16,90.16,92.00,9857,888778.03,24
NSE,AARNAV,INE750R01016,EQ,25.00,25.49,24.36,25.18,24.62,213366,5258751.61,541
NSE,AARON,INE721Z01010,EQ,117.38,119.97,115.10,117.32,117.38,8877,1035960.66,273
NSE,AARTECH,INE01C001026,EQ,47.75,48.79,47.47,47.66,48.03,23208,1116670.73,868
