exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,20MICRONS,INE144J01027,B,199.00,202.40,198.65,202.05,199.10,5217,1046778.00,134
BSE,21STCENMGM,INE253B01015,B,32.49,32.74,31.69,32.68,32.33,596,19014.00,15
BSE,360ONE,INE466L01038,A,1071.80,1080.45,1061.25,1073.40,1067.70,1941499,2080008640.00,4870
BSE,3BBLACKBIO,INE994E01018,B,1203.90,1210.00,1185.60,1207.75,1197.70,148,177742.00,39
BSE,3CIT,INE0R7D01018,M,14.90,16.49,14.90,16.49,16.50,8000,124880.00,4
BSE,3IINFOLTD,INE748C01038,B,16.80,17.85,16.80,17.45,17.18,43887,762760.00,216
BSE,3MINDIA,INE470A01017,A,33450.85,34007.40,33340.00,33910.65,33450.85,532,17926489.00,244
BSE,3PLAND,INE105C01023,B,32.55,32.77,31.21,31.54,32.77,1348,43688.00,36
BSE,5PAISA,INE618L01018,B,363.50,393.00,363.50,385.10,363.15,12855,4960726.00,709
BSE,63MOONS,INE111B01023,A,669.10,674.40,653.90,662.00,664.15,6757,4479819.00,376
BSE,7NR,INE413X01035,XT,5.51,5.70,5.51,5.68,5.65,26227,147874.00,74
BSE,7SEASL,INE454F01010,X,78.84,78.84,75.15,75.59,77.00,23760,1809949.00,92
BSE,7TEC,INE856B01023,X,40.60,40.94,39.21,39.62,40.65,4304,173236.00,111
BSE,A1L,INE911Z01025,B,7.28,7.28,7.28,7.28,7.66,566956,4127439.00,1139
BSE,A2ZINFRA,INE619I01012,B,13.60,13.80,13.03,13.65,13.39,27424,366856.00,148
BSE,AAATECH,INE0D0U01013,B,98.00,102.00,97.50,98.01,98.00,8098,797709.00,161
BSE,AADHARHFC,INE883F01010,A,517.80,541.80,517.75,535.95,517.80,153802,82424957.00,5525
BSE,AADIIND,INE563D01013,X,9.66,9.66,9.01,9.39,9.20,132,1262.00,6
BSE,AAIL,INE864E01021,X,87.51,88.01,86.11,86.29,87.03,2651,231779.00,47
BSE,AANCHALISP,INE322R01022,XT,124.85,124.85,114.10,114.10,120.10,77971,8916744.00,274
BSE,AAPLUSTRAD,INE0C5901022,M,1.19,1.19,1.19,1.19,1.14,960000,1142400.00,12
BSE,AAREYDRUGS,INE198H01019,T,87.88,87.88,87.88,87.88,89.67,21,1845.00,3
BSE,AARNAV,INE750R01016,B,25.20,25.20,24.80,24.95,24.74,618,15432.00,38
BSE,AARTECH,INE01C001026,B,49.05,49.05,47.50,47.91,47.84,4538,217764.00,188
BSE,AARTIDRUGS,INE767A01016,B,377.90,387.50,376.80,383.75,375.25,6007,2298989.00,313
BSE,AARTIIND,INE769A01020,A,468.40,488.00,468.00,482.50,467.30,54542,26247348.00,1326
