exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,20MICRONS,INE144J01027,EQ,197.50,208.75,197.08,203.96,196.04,313823,64099702.49,6530
NSE,21STCENMGM,INE253B01015,EQ,45.00,45.00,43.92,43.92,44.81,14023,621169.71,61
NSE,360ONE,INE466L01038,EQ,1187.50,1222.90,1186.00,1203.00,1180.50,1748431,2108179108.80,50280
NSE,3BBLACKBIO,INE994E01018,EQ,1150.00,1178.00,1099.50,1151.10,1143.80,21992,24858283.70,2032
NSE,3IINFOLTD,INE748C01038,BE,22.00,22.75,22.00,22.25,23.15,451936,10044842.04,1999
NSE,3MINDIA,INE470A01017,EQ,33790.00,34205.00,33485.00,33550.00,33505.00,1957,66009660.00,1241
NSE,3PLAND,INE105C01023,EQ,31.50,32.49,31.50,31.60,31.96,1128,35673.63,50
NSE,5PAISA,INE618L01018,EQ,412.95,413.25,387.90,390.90,405.60,117862,46727694.95,4244
NSE,63MOONS,INE111B01023,EQ,794.75,805.00,768.25,770.80,788.85,270704,213654313.55,10931
NSE,A2ZINFRA,INE619I01012,EQ,14.70,15.19,14.33,15.19,14.47,217976,3202823.25,358
NSE,AAATECH,INE0D0U01013,EQ,94.18,96.00,93.85,93.86,94.18,18983,1788581.72,170
NSE,AADHARHFC,INE883F01010,EQ,474.95,479.80,472.50,474.95,474.40,137921,65667294.45,8184
NSE,AAKASH,INE087Z01024,EQ,8.45,8.77,8.40,8.54,8.45,63954,546545.10,358
NSE,AAREYDRUGS,INE198H01019,EQ,79.60,82.56,79.00,80.59,82.59,17092,1389041.56,234
NSE,AARNAV,INE750R01016,EQ,33.50,35.65,33.50,33.71,34.19,17501,601009.51,279
NSE,AARON,INE721Z01010,EQ,140.50,144.00,138.20,139.30,140.32,10853,1526865.73,343
NSE,AARTECH,INE01C001026,BE,49.43,51.53,48.40,50.67,49.08,464391,23109873.27,591
NSE,AARTIDRUGS,INE767A01016,EQ,413.45,419.50,409.80,414.75,408.45,142564,59360204.40,6260
NSE,AARTIIND,INE769A01020,EQ,530.00,537.90,516.20,520.05,527.05,749736,395569775.70,21268
NSE,AARTIPHARM,INE0LRU01027,EQ,837.00,849.50,826.00,829.25,834.15,224593,187324793.95,15359
NSE,AARTISURF,INE09EO01013,BE,597.00,608.95,559.65,562.05,589.10,24362,13949607.50,782
NSE,AARVI,INE754X01016,EQ,155.81,159.80,153.11,153.96,155.81,21670,3370075.82,699
NSE,AASTHA,INE2FMX01012,EQ,73.14,74.71,73.02,73.32,73.14,283149,20895946.74,1846
NSE,AAVAS,INE216P01012,EQ,1373.10,1380.00,1355.00,1364.90,1372.80,104899,143093067.70,10919
NSE,ABAN,INE421A01028,BE,17.05,17.05,17.05,17.05,17.39,6725,114661.25,36
NSE,ABANSENT,INE365O01028,EQ,28.79,29.99,27.36,27.36,28.79,22519,621401.07,246
NSE,ABB,INE117A01022,EQ,7450.50,7481.50,7393.00,7479.00,7430.00,195920,1458728568.00,32819
NSE,ABBOTINDIA,INE358A01014,EQ,26500.00,26500.00,26080.00,26120.00,26405.00,7487,196225170.00,3659
NSE,ABCAPITAL,INE674K01013,EQ,399.80,410.20,398.85,409.00,396.00,5467281,2225626644.70,54784
NSE,ABCOTS,INE08PH01015,EQ,219.01,223.00,208.00,211.10,218.07,14231,3066955.62,480
NSE,ABDL,INE552Z01027,EQ,600.90,604.45,587.95,595.45,598.05,171993,102845801.90,6661
NSE,ABFRL,INE647O01011,EQ,55.00,55.17,54.60,54.75,54.47,2603367,142781424.43,14032
NSE,ABINFRA,INE00YB01025,EQ,13.50,14.44,12.90,13.34,13.45,42342705,579638356.70,48170
NSE,ABLBL,INE14LE01019,EQ,87.00,87.86,86.00,86.50,86.89,737180,63969628.40,8785
NSE,ABMINTLLTD,INE251C01025,BE,50.00,53.26,48.20,53.26,50.73,9033,438291.15,72
NSE,ABMKNO,INE850B01026,EQ,192.00,192.20,191.00,191.41,191.07,82,15740.00,12
NSE,ABREL,INE055A01016,EQ,1399.10,1460.00,1390.40,1445.50,1395.10,524278,747150283.30,24859
NSE,ABSLAMC,INE404A01024,EQ,1006.30,1010.80,990.30,995.40,1003.40,180500,179834574.80,17106
NSE,ACC,INE012A01025,EQ,1294.80,1312.10,1292.30,1301.10,1288.70,97797,127520005.50,6798
NSE,ACCELYA,INE793A01012,EQ,1134.60,1142.00,1131.10,1139.50,1134.60,3221,3662279.40,393
NSE,ACCURACY,INE648Z01023,BE,4.60,4.75,4.53,4.68,4.60,38096,177581.65,125
NSE,ACE,INE731H01025,EQ,1181.20,1188.60,1156.20,1164.40,1181.20,221286,259773381.00,15472
NSE,ACEINTEG,INE543V01017,EQ,17.66,18.36,17.66,17.73,17.91,276,4909.73,22
NSE,ACGL,INE451C01013,EQ,1792.60,1829.80,1775.00,1802.00,1793.00,592,1070509.30,109
NSE,ACI,INE128X01021,EQ,509.80,510.95,497.00,499.95,506.00,129652,65131431.55,9395
NSE,ACL,INE666E01020,EQ,46.32,46.94,45.60,45.77,46.08,12406,569842.44,184
NSE,ACMESOLAR,INE622W01025,EQ,386.00,406.50,380.55,397.40,380.40,9465771,3774663936.05,128165
NSE,ACSTECH,INE366C01021,EQ,49.90,51.00,49.60,49.71,49.66,103467,5182289.21,618
NSE,ACUTAAS,INE00FF01025,EQ,3280.00,3304.30,3195.00,3210.50,3228.90,283295,915963738.80,39023
NSE,ADANIENSOL,INE931S01010,EQ,1550.00,1561.00,1538.60,1548.50,1540.70,2182920,3380972520.40,79125
NSE,ADANIENT,INE423A01024,EQ,3000.00,3011.00,2990.00,2994.90,2990.30,713687,2142751308.40,55183
NSE,ADANIGREEN,INE364U01010,EQ,1294.00,1310.30,1294.00,1301.80,1293.00,1073912,1398905049.00,32856
NSE,ADANIPORTS,INE742F01042,EQ,1690.00,1698.50,1680.40,1696.00,1681.90,1661649,2810313424.10,55861
NSE,ADANIPOWER,INE814H01029,EQ,204.50,205.48,202.80,204.00,204.02,10829931,2213097718.20,57227
NSE,ADDIND,INE757C01021,EQ,87.95,87.95,71.05,80.00,87.00,612,45486.10,22
NSE,ADFFOODS,INE982B01027,EQ,264.10,268.50,261.55,267.35,263.30,64132,16970409.80,3248
NSE,ADL,INE0CHO01012,EQ,71.98,71.99,70.00,71.99,71.98,2678,189941.19,34
NSE,ADOR,INE045A01017,EQ,1661.00,1701.90,1618.00,1684.00,1634.60,121190,200822371.50,9198
NSE,ADROITINFO,INE737B01033,EQ,9.60,10.36,9.60,10.23,9.85,36555,371634.80,205
NSE,ADSL,INE102I01027,EQ,110.48,111.89,109.03,109.63,109.39,85546,9410718.16,1950
NSE,ADVAIT,INE0ALI01010,EQ,2106.20,2135.00,2080.00,2115.40,2096.20,27269,57609373.40,3572
NSE,ADVANCE,INE1B0W01010,EQ,117.51,118.59,112.51,115.93,116.62,217817,25310850.21,2169
NSE,ADVANIHOTR,INE199C01026,EQ,49.46,50.00,49.25,49.49,49.46,15574,771051.09,362
NSE,ADVENTHTL,INE28GN01010,EQ,135.00,137.00,134.11,135.54,133.95,93005,12600503.13,1575
NSE,ADVENZYMES,INE837H01020,EQ,304.35,310.00,299.95,303.00,305.20,295139,90525632.35,5493
NSE,ADVIKCA,INE178T01024,EQ,1.21,1.25,1.20,1.20,1.22,192176,232357.36,219
NSE,AEGISLOG,INE208C01025,EQ,1370.00,1371.00,1325.00,1336.20,1364.00,310007,418584441.60,19957
NSE,AEGISVOPAK,INE0INX01018,EQ,273.90,274.50,265.05,266.60,270.15,376144,101408423.60,8188
NSE,AEPL,INE757T01025,EQ,14.75,15.49,14.75,14.99,14.89,11451,172424.01,102
NSE,AEQUS,INE947N01017,EQ,264.80,271.21,259.00,260.09,262.45,3987470,1056814498.46,50523
NSE,AEROENTER,INE065D01027,EQ,132.90,133.90,128.00,130.65,130.14,304509,39858889.24,2615
NSE,AEROFLEX,INE024001021,EQ,480.00,485.00,471.10,475.30,474.15,690166,329859592.70,18455
NSE,AERONEU,INE035801013,EQ,83.19,87.00,82.02,82.43,84.36,55908,4702246.71,1330
NSE,AEROPLANE,INE05TO01019,EQ,180.00,187.60,176.25,182.56,179.30,932330,167260874.84,6381
NSE,AETHER,INE0BWX01014,EQ,1640.00,1645.30,1618.50,1634.40,1640.10,107437,175335670.20,13200
NSE,AFCONS,INE101I01011,EQ,277.00,281.95,275.50,280.20,277.95,430210,119948163.10,8051
NSE,AFFLE,INE00WC01027,EQ,1693.90,1744.00,1693.90,1729.50,1693.80,208189,359483720.90,25040
NSE,AFFORDABLE,INE692Z01013,BE,171.00,171.00,164.00,164.71,170.00,37564,6274882.19,353
NSE,AFIL,INE916Y01027,EQ,9.48,9.55,9.24,9.41,9.36,384508,3606240.55,369
NSE,AFSL,INE00ZE01026,EQ,201.27,203.90,201.27,202.14,201.43,6326,1280876.97,155
NSE,AGARIND,INE204E01012,EQ,499.00,503.85,490.40,491.75,491.60,12422,6166279.30,813
NSE,AGARWALEYE,INE943P01029,EQ,502.95,505.00,491.70,503.10,501.85,309690,154592404.60,11924
NSE,AGI,INE415A01038,EQ,707.25,723.60,707.25,711.65,706.20,82113,58670117.95,3915
NSE,AGIIL,INE976R01033,EQ,298.00,300.90,290.70,293.70,294.25,845522,249615438.10,8144
NSE,AGL,INE1YPB01014,EQ,13.19,13.30,12.64,12.73,13.12,3024664,39338231.88,11143
NSE,AGRITECH,INE449G01018,EQ,102.88,103.40,100.21,102.16,100.38,1627,165541.53,90
NSE,AGROPHOS,INE740V01019,EQ,26.70,26.70,25.75,26.01,25.56,16762,439853.80,148
NSE,AHCL,INE0Y8W01025,EQ,14.55,14.60,14.31,14.37,14.53,2923088,42184165.26,2175
NSE,AHLADA,INE00PV01013,EQ,40.82,40.82,38.50,38.59,40.82,42109,1667136.29,312
NSE,AHLEAST,INE926K01017,EQ,140.51,143.96,140.51,142.79,139.73,67,9589.91,7
NSE,AHLUCONT,INE758C01029,EQ,699.55,709.70,692.00,693.50,698.55,59772,41596038.80,4363
NSE,AHLWEST,INE915K01010,BE,562.90,562.90,547.70,548.95,536.10,218,120727.75,17
NSE,AIAENG,INE212H01026,EQ,4384.90,4535.80,4350.00,4357.60,4384.90,42922,190236318.30,10347
NSE,AIIL,INE206F01022,EQ,551.00,553.75,527.25,532.30,550.50,966550,518841836.55,22715
NSE,AIRAN,INE645W01026,EQ,14.96,15.16,14.90,15.03,14.95,39723,594802.80,218
NSE,AIROLAM,INE801L01010,EQ,88.00,89.25,88.00,88.99,88.50,811,72101.32,20
NSE,AJANTPHARM,INE031B01049,EQ,3708.50,3789.00,3615.00,3658.60,3697.90,69455,254445929.00,17047
NSE,AJAXENGG,INE274Y01021,EQ,558.00,570.35,558.00,566.40,566.90,32560,18421111.80,1899
NSE,AJMERA,INE298G01035,EQ,118.00,119.99,116.92,119.07,116.41,184463,21946334.29,2974
NSE,AJOONI,INE820Y01021,EQ,3.84,3.85,3.72,3.75,3.78,304357,1151859.73,440
NSE,AKASH,INE737W01013,EQ,25.60,25.68,24.70,25.01,25.02,1062,26680.21,26
NSE,AKCAPIT,INE701G01012,EQ,1754.20,1780.00,1750.00,1765.20,1754.20,3295,5815502.60,372
NSE,AKG,INE00Y801016,EQ,8.88,9.37,8.87,8.87,8.87,65849,590129.44,169
NSE,AKI,INE642Z01026,EQ,4.32,4.32,4.17,4.24,4.24,113426,482453.76,196
NSE,AKSHAR,INE256Z01025,EQ,0.41,0.43,0.41,0.41,0.41,2135401,900325.29,320
NSE,AKSHARCHEM,INE542B01011,BE,295.09,303.00,292.05,301.95,299.94,4533,1358890.38,114
NSE,AKSHOPTFBR,INE523B01011,BE,7.88,7.88,7.30,7.30,7.68,454664,3389614.94,459
NSE,AKUMS,INE09XN01023,EQ,756.55,774.00,750.00,752.90,753.30,419530,318579144.15,24380
NSE,ALANKIT,INE914E01040,EQ,8.05,8.42,8.05,8.15,8.18,204420,1669771.42,520
NSE,ALBERTDAVD,INE155C01010,EQ,846.90,868.00,841.00,863.15,839.55,13723,11744543.25,1093
NSE,ALEMBICLTD,INE426A01027,EQ,88.00,92.60,88.00,91.63,88.43,740114,67502435.34,5208
NSE,ALFREDHE,INE782D01027,EQ,3015.00,3015.00,2881.00,3000.00,3034.90,112,333059.60,40
NSE,ALGOQUANT,INE598D01035,EQ,66.09,66.76,64.90,65.13,65.70,1220012,79934820.39,2883
NSE,ALICON,INE062D01024,EQ,752.65,760.10,742.00,746.75,752.65,20423,15327841.90,1323
NSE,ALIVUS,INE03Q201024,EQ,1370.00,1402.50,1365.60,1370.00,1369.00,43977,60796587.10,6061
NSE,ALKALI,INE773I01017,BE,68.23,68.23,66.22,67.95,68.23,3984,267081.24,53
NSE,ALKEM,INE540L01014,EQ,5400.00,5416.50,5381.50,5400.00,5382.50,85369,461005032.50,8432
NSE,ALKYLAMINE,INE150B01039,EQ,1962.00,1985.00,1916.00,1923.80,1956.10,63490,123873563.40,9527
NSE,ALLCARGO,INE418H01029,EQ,10.15,10.72,10.08,10.51,10.10,20811897,218127926.92,21854
NSE,ALLDIGI,INE835G01018,EQ,819.00,821.25,798.05,802.85,812.45,11298,9108881.85,761
NSE,ALLTIME,INE0GV601021,EQ,211.50,214.95,207.30,208.21,210.53,55713,11690277.67,2003
NSE,ALMONDZ,INE326B01035,EQ,13.45,13.92,13.45,13.55,13.72,122236,1663876.87,332
NSE,ALOKINDS,INE270A01029,EQ,11.40,11.66,11.40,11.54,11.38,3849017,44424250.64,5944
NSE,ALPA,INE385I01010,EQ,62.00,62.96,62.00,62.10,61.08,11084,691632.75,141
NSE,ALPHAGEO,INE137C01018,BE,359.50,359.50,328.14,328.66,345.41,34455,11558182.29,502
NSE,ALPINETEX,INE1JCQ01037,EQ,58.89,60.72,58.48,59.41,58.88,204554,12157081.29,2643
NSE,ALUFLUOR,INE058F01019,EQ,450.35,452.00,437.90,443.95,446.60,4695,2087951.70,142
NSE,AMAGI,INE121R01077,EQ,567.25,584.70,560.55,576.45,555.60,658241,378486364.20,31587
NSE,AMAL,INE841D01013,EQ,741.15,822.00,741.00,793.60,740.15,36666,29032360.30,1430
NSE,AMANTA,INE084K01015,BE,177.63,186.51,171.00,186.51,177.63,228371,42064873.58,706
NSE,AMARJOTHI,INE484D01012,EQ,161.00,166.00,160.00,163.61,155.16,2874,466408.61,65
NSE,AMBALALSA,INE432A01017,EQ,46.51,49.90,46.51,47.74,46.32,245815,11914188.27,2491
NSE,AMBER,INE371P01015,EQ,7300.00,7345.00,7243.50,7275.00,7250.00,181909,1326270709.00,14105
NSE,AMBICAAGAR,INE792B01012,EQ,24.83,25.02,24.34,24.71,24.83,3088,75660.08,38
NSE,AMBIKCO,INE540G01014,EQ,1669.50,1669.50,1629.10,1647.80,1648.10,16576,27311069.00,1410
NSE,AMBUJACEM,INE079A01024,EQ,410.40,414.85,407.45,411.00,407.50,3542288,1458241338.85,34385
NSE,AMDIND,INE005I01014,EQ,53.25,55.10,52.06,53.94,52.69,25432,1377863.37,213
NSE,AMJLAND,INE606A01024,EQ,38.70,39.93,38.52,38.91,38.66,18017,706474.33,91
