exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,20MICRONS,INE144J01027,EQ,202.00,209.40,197.73,205.30,202.45,311208,63804334.33,6184
NSE,21STCENMGM,INE253B01015,EQ,31.90,31.95,31.02,31.85,31.33,7035,224547.36,38
NSE,360ONE,INE466L01038,EQ,1107.00,1112.60,1086.20,1098.80,1118.00,1524014,1672709221.00,36055
NSE,3BBLACKBIO,INE994E01018,EQ,1215.10,1215.10,1153.70,1182.60,1215.10,23719,27961691.90,2982
NSE,3IINFOLTD,INE748C01038,EQ,18.65,18.83,18.00,18.19,18.68,232910,4261071.14,1083
NSE,3MINDIA,INE470A01017,EQ,36000.00,36690.00,36000.00,36540.00,36430.00,6617,240322570.00,3278
NSE,3PLAND,INE105C01023,EQ,32.75,32.75,31.70,31.84,32.65,3870,124800.49,55
NSE,5PAISA,INE618L01018,EQ,369.00,389.50,367.60,384.95,370.70,125767,47854123.55,3637
NSE,63MOONS,INE111B01023,EQ,734.00,749.80,713.00,721.80,734.20,348228,253488142.15,12191
NSE,A2ZINFRA,INE619I01012,EQ,13.15,14.46,13.15,14.01,13.15,322842,4435448.40,599
NSE,AAATECH,INE0D0U01013,EQ,95.19,95.96,94.40,94.84,95.04,18451,1749253.44,908
NSE,AADHARHFC,INE883F01010,EQ,534.05,534.05,517.00,518.95,535.90,243257,127195849.45,13636
NSE,AAKASH,INE087Z01024,EQ,9.84,9.84,9.02,9.18,9.59,193168,1820738.32,711
NSE,AAREYDRUGS,INE198H01019,BE,79.56,79.56,79.56,79.56,81.18,5880,467812.80,22
NSE,AARNAV,INE750R01016,EQ,24.99,26.49,24.99,26.14,24.98,25152,649734.61,198
NSE,AARON,INE721Z01010,EQ,119.50,119.50,115.50,116.32,118.77,8237,959935.60,236
NSE,AARTECH,INE01C001026,BE,48.00,48.50,47.00,47.47,48.57,17011,809858.02,161
NSE,AARTIDRUGS,INE767A01016,EQ,396.10,413.90,395.90,405.70,395.70,553563,225618405.70,15918
NSE,AARTIIND,INE769A01020,EQ,480.80,491.95,478.35,483.05,484.30,520204,252323224.70,20345
