exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,20MICRONS,INE144J01027,EQ,197.26,198.40,195.20,197.16,197.26,72434,14241165.65,1693
NSE,21STCENMGM,INE253B01015,EQ,45.82,45.82,45.11,45.64,44.93,6929,316571.30,117
NSE,360ONE,INE466L01038,EQ,1169.00,1185.00,1154.00,1163.60,1173.00,683646,800157303.30,29376
NSE,3BBLACKBIO,INE994E01018,EQ,1154.20,1167.80,1142.00,1148.40,1148.40,7528,8670806.70,507
NSE,3IINFOLTD,INE748C01038,BE,25.00,25.25,24.36,24.36,25.64,253855,6214288.70,1140
NSE,3MINDIA,INE470A01017,EQ,35085.00,35290.00,34900.00,34945.00,34910.00,1635,57359220.00,1040
NSE,3PLAND,INE105C01023,EQ,32.40,32.50,31.75,32.03,32.35,1902,61363.71,64
NSE,5PAISA,INE618L01018,EQ,380.80,403.80,380.80,388.30,380.80,191663,75747591.00,6273
NSE,63MOONS,INE111B01023,EQ,778.05,780.20,753.00,757.65,780.25,274671,209925866.30,10381
NSE,A2ZINFRA,INE619I01012,EQ,14.21,14.64,14.21,14.26,14.49,101272,1450492.31,313
NSE,AAATECH,INE0D0U01013,EQ,92.18,94.00,91.00,92.81,91.98,14270,1319769.94,309
NSE,AADHARHFC,INE883F01010,EQ,487.65,493.85,482.00,487.40,487.65,286979,140029916.20,19334
NSE,AAKASH,INE087Z01024,EQ,8.71,9.59,8.71,9.13,8.77,400049,3674256.03,924
NSE,AAREYDRUGS,INE198H01019,EQ,83.01,85.46,81.31,82.16,85.58,668238,55481356.35,459
NSE,AARNAV,INE750R01016,EQ,31.35,36.04,30.70,35.37,31.23,220800,7530905.96,2863
NSE,AARON,INE721Z01010,EQ,142.20,146.00,141.63,143.78,138.85,35017,5048069.02,1192
NSE,AARTECH,INE01C001026,BE,50.00,53.36,49.00,51.38,50.82,261953,13518057.97,478
NSE,AARTIDRUGS,INE767A01016,EQ,410.75,415.20,404.50,412.80,410.75,98898,40768875.15,4057
NSE,AARTIIND,INE769A01020,EQ,526.00,533.80,520.85,530.10,526.70,830422,437596621.45,23267
NSE,AARTIPHARM,INE0LRU01027,EQ,861.95,892.00,850.00,874.55,861.95,316783,277767444.50,17793
NSE,AARTISURF,INE09EO01013,BE,594.40,594.40,594.40,594.40,625.65,6862,4078772.80,257
NSE,AARVI,INE754X01016,EQ,152.00,157.00,150.10,151.93,152.60,42604,6476758.81,826
NSE,AASTHA,INE2FMX01012,EQ,74.00,74.20,73.00,73.03,73.21,433445,31749741.13,2090
NSE,AAVAS,INE216P01012,EQ,1375.00,1393.90,1375.00,1388.30,1389.80,49386,68457770.20,8366
NSE,ABAN,INE421A01028,BE,17.74,17.74,17.74,17.74,18.10,2547,45183.78,26
NSE,ABANSENT,INE365O01028,EQ,32.79,32.79,30.30,30.30,31.89,28145,862085.42,241
