exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,58.00,61.00,56.00,57.49,60.08,297,17023.00,20
BSE,20MICRONS,INE144J01027,B,199.25,199.25,195.45,197.35,197.15,8796,1728990.00,135
BSE,21STCENMGM,INE253B01015,B,44.40,45.28,44.40,45.28,44.40,901,40709.00,3
BSE,360ONE,INE466L01038,A,1183.40,1185.00,1154.70,1168.90,1170.65,14121,16586117.00,943
BSE,3BBLACKBIO,INE994E01018,B,1149.35,1164.30,1142.75,1143.40,1149.30,2208,2541486.00,177
BSE,3BFILMS,INE0TE101010,M,14.00,14.00,13.50,13.50,13.55,9000,123600.00,3
BSE,3IINFOLTD,INE748C01038,T,25.61,25.61,24.32,24.32,25.59,76014,1852765.00,265
BSE,3MINDIA,INE470A01017,A,35225.00,35233.45,34900.00,34939.80,34818.00,29,1017293.00,19
BSE,3PLAND,INE105C01023,B,31.41,31.41,31.40,31.40,31.40,220,6908.00,2
BSE,5PAISA,INE618L01018,B,378.05,403.95,378.05,388.65,381.35,12596,4978398.00,536
BSE,63MOONS,INE111B01023,A,771.00,780.00,753.60,756.70,781.55,22909,17587134.00,938
BSE,7NR,INE413X01035,XT,7.24,7.28,7.15,7.27,7.14,143938,1043289.00,78
BSE,7SEASL,INE454F01010,X,73.00,74.78,72.70,72.75,73.00,3300,241378.00,38
BSE,7TEC,INE856B01023,X,31.75,33.50,31.36,32.93,31.75,19880,649186.00,229
BSE,A1L,INE911Z01025,B,4.83,4.84,4.63,4.72,4.74,1398699,6576843.00,1515
BSE,A2ZINFRA,INE619I01012,B,14.70,14.70,14.21,14.41,14.45,4977,71574.00,45
BSE,AAATECH,INE0D0U01013,B,91.05,93.28,91.05,92.18,91.00,653,60666.00,16
BSE,AADHARHFC,INE883F01010,A,489.95,492.75,483.20,487.40,487.35,6106,2969395.00,334
BSE,AADIIND,INE563D01013,X,8.40,8.40,8.40,8.40,8.45,531,4460.00,4
BSE,AAIL,INE864E01021,XT,99.90,99.90,96.25,97.50,99.80,3973,387565.00,41
BSE,AANCHALISP,INE322R01022,XT,68.97,70.00,66.15,69.42,67.62,27398,1830083.00,62
BSE,AAREYDRUGS,INE198H01019,B,84.01,85.77,82.47,82.47,84.19,7135,594273.00,38
BSE,AARNAV,INE750R01016,B,30.21,36.00,30.21,35.47,31.07,37244,1270608.00,360
BSE,AARTECH,INE01C001026,T,50.00,52.80,49.00,50.91,51.48,122260,6012366.00,70
BSE,AARTIDRUGS,INE767A01016,B,415.25,415.25,406.85,413.40,410.40,2619,1081158.00,112
BSE,AARTIIND,INE769A01020,A,526.60,533.90,520.75,529.95,527.30,190640,100122915.00,2607
BSE,AARTIPHARM,INE0LRU01027,A,862.55,890.95,862.00,871.80,862.55,30890,27081541.00,807
BSE,AARTISURF,INE09EO01013,T,595.45,599.90,595.45,595.45,626.75,971,578226.00,48
BSE,AARVI,INE754X01016,B,152.55,152.75,151.50,152.05,152.55,6429,974881.00,86
BSE,AASHKA,INE0EAX01014,M,72.00,72.00,72.00,72.00,72.00,1000,72000.00,1
BSE,AASTAFIN,INE819K01014,X,32.99,36.99,30.00,31.91,32.75,33544,1100534.00,112
BSE,AASTHA,INE2FMX01012,B,74.06,74.06,73.00,73.08,73.71,39486,2903155.00,501
BSE,AAVAS,INE216P01012,A,1381.00,1393.00,1371.00,1387.20,1389.75,237012,329383975.00,1063
BSE,AAYUSH,INE430R01023,X,22.89,22.90,22.01,22.25,22.90,74044,1649385.00,611
BSE,AAYUSHBULL,INE777X01017,M,1247.00,1255.30,1246.15,1250.85,1250.70,95750,119816425.00,658
BSE,ABAN,INE421A01028,T,17.56,17.56,17.56,17.56,17.91,3103,54488.00,28
BSE,ABANSENT,INE365O01028,B,32.55,33.00,30.89,30.89,32.51,2340,74450.00,43
BSE,ABATEAS,INE454E01013,X,9.05,9.59,8.75,8.98,8.90,25801,228412.00,78
BSE,ABB,INE117A01022,A,7739.35,7739.35,7538.30,7559.85,7658.00,5540,42344834.00,1007
BSE,ABBOTINDIA,INE358A01014,A,26700.70,26874.95,26500.00,26587.05,26933.65,871,23199237.00,403
BSE,ABCAPITAL,INE674K01013,A,396.80,402.75,393.55,401.60,400.20,156903,62413422.00,2924
