symbol,series,52w_high,52w_high_date,52w_low,52w_low_date
ITCHOTELS,EQ,251.23,12-SEP-2025,137.30,30-MAR-2026
ITCONS$,SM,-,-,-,-
ITDC,EQ,822.00,20-JUL-2026,368.00,30-MAR-2026
ITETF,EQ,42.02,03-FEB-2026,27.22,01-JUL-2026
ITETFINAV,EQ,-,-,-,-
ITI,EQ,372.85,08-OCT-2025,237.00,30-MAR-2026
ITIETF,EQ,44.30,03-FEB-2026,28.54,01-JUL-2026
ITL,EQ,377.00,28-AUG-2026,311.10,20-AUG-2026
ITTL,ST,129.10,28-NOV-2025,64.20,02-SEP-2026
IVALUE,EQ,340.00,20-NOV-2025,207.35,23-MAR-2026
IVC,EQ,10.99,03-SEP-2026,6.02,23-MAR-2026
IVP,BE,214.00,03-SEP-2026,110.00,30-MAR-2026
IVZBANKNF,EQ,58.45,02-SEP-2026,56.41,07-SEP-2026
IVZINGINAV,EQ,-,-,-,-
IVZINGOLD,EQ,156.00,29-JAN-2026,93.83,08-SEP-2025
IVZINNIFTY,EQ,315.00,23-FEB-2026,251.10,23-MAR-2026
IVZINNINAV,EQ,-,-,-,-
IVZSENSEX,EQ,79.20,28-AUG-2026,75.53,31-AUG-2026
IWARE,ST,539.40,17-JUL-2026,120.00,15-SEP-2025
IWP,EQ,39.15,04-MAY-2026,28.00,20-APR-2026
IXIGO,EQ,339.15,16-OCT-2025,151.27,08-JUN-2026
IYKOTHITE$,BE,-,-,-,-
IZMO,EQ,1374.70,29-SEP-2025,562.00,01-FEB-2026
J&KBANK,EQ,201.75,10-JUL-2026,97.35,30-DEC-2025
JACKSON$,EQ,-,-,-,-
JAFINANCE$,EQ,-,-,-,-
JAGANLAM$,EQ,-,-,-,-
JAGRAN,EQ,78.90,03-JUN-2026,59.50,27-MAR-2026
JAGSNPHARM,EQ,264.50,30-JUN-2026,155.00,22-JAN-2026
JAGSONSER$,EQ,-,-,-,-
JAIBALAJI,EQ,108.00,15-SEP-2025,53.65,30-MAR-2026
JAICORPLTD,EQ,178.24,08-SEP-2025,88.00,30-MAR-2026
JAIHIND$,EQ,-,-,-,-
JAINAM,SM,315.00,17-SEP-2025,169.00,27-MAR-2026
JAINEX$,EQ,-,-,-,-
JAINIK,SM,221.00,11-AUG-2026,102.25,01-APR-2026
JAINREC,EQ,593.95,08-MAY-2026,247.57,01-OCT-2025
JAIPAN$,BE,-,-,-,-
JAIPURKURT,EQ,42.74,10-FEB-2026,24.40,30-MAR-2026
JAKHARIA,ST,60.70,15-OCT-2025,32.37,08-SEP-2025
JALAN,ST,5.45,08-SEP-2025,1.50,03-AUG-2026
JAMESWARR$,EQ,-,-,-,-
JAMNAAUTO,EQ,152.60,16-FEB-2026,89.74,07-NOV-2025
JAMSHRI$,EQ,-,-,-,-
JARO,EQ,890.00,30-SEP-2025,383.50,30-MAR-2026
JASCH$,BE,-,-,-,-
JASH,EQ,572.85,23-JUN-2026,327.10,30-MAR-2026
JATTAINDU$,EQ,-,-,-,-
JAUSPOL$,EQ,-,-,-,-
JAYAGROGN,EQ,256.80,22-SEP-2025,147.26,30-MAR-2026
JAYANT$,ST,-,-,-,-
JAYATMA$,EQ,-,-,-,-
JAYBARMARU,EQ,207.00,14-JUL-2026,74.15,30-MAR-2026
JAYBEE,SM,232.00,15-SEP-2025,70.00,27-FEB-2026
JAYBHCR$,EQ,-,-,-,-
JAYCH$,EQ,-,-,-,-
JAYESH,SM,200.00,05-MAY-2026,106.35,06-NOV-2025
JAYKAILAS$,ST,-,-,-,-
JAYKAY,EQ,203.43,03-DEC-2025,106.96,30-MAR-2026
JAYKAY-RE1,BE,80.00,07-SEP-2026,70.00,07-SEP-2026
JAYNECOIND,EQ,117.00,08-MAY-2026,60.75,08-SEP-2025
JAYSREETEA,EQ,112.70,26-AUG-2026,70.55,30-MAR-2026
JAYSYNTH$,EQ,-,-,-,-
JAYTEX$,BE,-,-,-,-
JAYUSH$,EQ,-,-,-,-
JBMA,EQ,790.00,23-SEP-2025,477.00,16-MAR-2026
JDCABLES$,SM,-,-,-,-
JENBURPH,EQ,1073.90,18-AUG-2026,1010.00,24-AUG-2026
JETFREIGHT,EQ,25.95,16-JUL-2026,11.90,25-SEP-2025
JETKINGQ$,EQ,-,-,-,-
JETKNIT,ST,104.00,31-OCT-2025,48.45,27-AUG-2026
JETSOLAR$,SM,-,-,-,-
JEYYAM,ST,74.50,24-OCT-2025,21.60,14-JUL-2026
JFL$,SM,-,-,-,-
JFLLIFE,SM,14.67,24-DEC-2025,8.55,02-APR-2026
JGCHEM,EQ,675.00,28-AUG-2026,298.40,27-JAN-2026
JGTL$,EQ,-,-,-,-
JHACC$,EQ,-,-,-,-
JHS,EQ,13.90,27-OCT-2025,6.26,30-MAR-2026
JIGAR$,SM,-,-,-,-
JINDALPHOT,EQ,1616.60,10-DEC-2025,971.10,03-JUN-2026
JINDALPOLY,EQ,1026.45,19-MAR-2026,365.00,21-JAN-2026
JINDALSAW,EQ,319.50,01-SEP-2026,153.00,09-DEC-2025
JINDALSTEL,EQ,1306.20,21-APR-2026,977.10,09-DEC-2025
JINDCAP$,EQ,-,-,-,-
JINDHOT$,EQ,-,-,-,-
JINDRILL,EQ,693.50,19-MAY-2026,440.10,02-MAR-2026
JINDWORLD,EQ,61.99,07-SEP-2026,17.85,30-MAR-2026
JIOFIN,EQ,321.60,19-SEP-2025,223.30,30-MAR-2026
JISLDVREQS,EQ,35.48,18-SEP-2025,18.50,10-MAR-2026
JISLJALEQS,EQ,59.00,17-SEP-2025,26.11,17-AUG-2026
JITFINFRA,EQ,478.00,09-SEP-2025,222.35,27-JAN-2026
JIVIAL$,SM,-,-,-,-
JIWANRAM,SM,8.30,11-SEP-2025,4.25,07-SEP-2026
JJFINCOR$,BE,-,-,-,-
JKAGRI$,EQ,-,-,-,-
JKCEMENT,EQ,7000.00,19-SEP-2025,4671.50,12-JUN-2026
JKIL,EQ,672.00,03-NOV-2025,425.00,30-MAR-2026
JKIPL,EQ,126.95,03-OCT-2025,45.40,30-MAR-2026
JKLAKSHMI,EQ,936.60,08-SEP-2025,505.90,07-SEP-2026
JKPAPER,EQ,444.80,03-OCT-2025,304.85,30-MAR-2026
JKTYRE,EQ,611.90,11-FEB-2026,346.75,08-SEP-2025
JLHL,EQ,340.00,30-JUL-2026,235.60,06-APR-2026
JLL$,BE,-,-,-,-
JMA,EQ,103.70,28-AUG-2026,70.25,20-JAN-2026
JMDVL$,BE,-,-,-,-
JMFINANCIL,EQ,195.60,09-SEP-2025,112.00,30-MAR-2026
JMGCORP$,BE,-,-,-,-
JMJFIN$,EQ,-,-,-,-
JNKINDIA,EQ,558.00,15-JUL-2026,200.92,28-JAN-2026
JNPR,EQ,282.00,27-AUG-2026,232.11,06-AUG-2026
JOCIL,EQ,175.12,27-MAY-2026,91.25,30-MAR-2026
JOHNPHARM$,EQ,-,-,-,-
JOINDRE$,EQ,-,-,-,-
JOINTECAE$,ST,-,-,-,-
JOJO$,BE,-,-,-,-
JOLYPLS$,BE,-,-,-,-
JONJUA$,SM,-,-,-,-
JOSTS$,EQ,-,-,-,-
JPOLYINVST,EQ,1487.70,10-MAR-2026,852.10,21-JAN-2026
JPPOWER,EQ,24.50,29-MAY-2026,13.15,09-MAR-2026
JPTRLES$,BE,-,-,-,-
JPTSEC$,BE,-,-,-,-
JSFB,EQ,606.95,21-AUG-2026,330.00,23-MAR-2026
JSHL$,ST,-,-,-,-
JSL,EQ,884.00,07-JAN-2026,652.25,11-JUN-2026
JSLINDL$,EQ,-,-,-,-
JSLL,EQ,849.50,23-SEP-2025,492.00,01-JUN-2026
JSTL$,EQ,-,-,-,-
JSWCEMENT,EQ,153.45,15-SEP-2025,106.65,04-DEC-2025
JSWDULUX,EQ,3745.00,02-DEC-2025,2658.70,01-FEB-2026
JSWENERGY,EQ,617.35,29-MAY-2026,427.75,27-JAN-2026
JSWHL,EQ,22790.00,03-DEC-2025,10530.00,24-JUL-2026
JSWINFRA,EQ,355.80,13-JUL-2026,233.42,07-APR-2026
JSWSTEEL,EQ,1351.00,27-AUG-2026,1073.20,18-DEC-2025
JTEKTINDIA,EQ,188.50,09-SEP-2025,117.00,02-SEP-2026
JTLDEFENC$,BE,-,-,-,-
JTLIND,EQ,94.00,02-SEP-2026,40.25,30-MAR-2026
JUBLCPL,EQ,2911.80,08-SEP-2025,1460.00,30-MAR-2026
JUBLFOOD,EQ,667.75,10-SEP-2025,408.55,24-JUL-2026
JUBLINGREA,EQ,795.00,22-JUL-2026,537.30,09-MAR-2026
JUBLPHARMA,EQ,1184.80,21-OCT-2025,786.05,09-MAR-2026
JUJHARLOG$,BE,-,-,-,-
JULIEN$,EQ,-,-,-,-
JUMBO$,BE,-,-,-,-
JUNE$,BE,-,-,-,-
JUNGLECAM$,SM,-,-,-,-
JUNIORBEES,EQ,823.97,17-AUG-2026,632.34,01-APR-2026
JUNIPER,EQ,312.50,19-SEP-2025,188.50,30-MAR-2026
JUNORBENAV,EQ,-,-,-,-
JUPITERIN$,EQ,-,-,-,-
JUSTDIAL,EQ,878.60,13-OCT-2025,480.50,30-MAR-2026
JUSTO$,SM,-,-,-,-
JWL,EQ,358.25,23-DEC-2025,235.65,30-MAR-2026
JYOTHYLAB,EQ,334.25,08-SEP-2025,188.10,08-JUL-2026
JYOTI$,EQ,-,-,-,-
JYOTICNC,EQ,1055.90,24-NOV-2025,580.10,02-JUN-2026
JYOTIGLOBL,SM,77.75,10-OCT-2025,27.05,30-MAR-2026
JYOTIRES,EQ,911.00,26-AUG-2026,830.25,21-AUG-2026
JYOTISTRUC,EQ,17.42,18-SEP-2025,7.94,21-JAN-2026
K2INFRA,ST,82.80,16-SEP-2025,40.80,30-MAR-2026
KAARYAFSL$,SM,-,-,-,-
KABRADG$,EQ,-,-,-,-
KABRAEXTRU,EQ,642.00,07-SEP-2026,180.00,20-JAN-2026
KABSON$,EQ,-,-,-,-
KACHCHH$,EQ,-,-,-,-
KACL$,EQ,-,-,-,-
KAHAN$,ST,-,-,-,-
KAIRA$,EQ,-,-,-,-
KAIZENAGR$,BE,-,-,-,-
KAJARIACER,EQ,1293.80,17-OCT-2025,869.60,02-FEB-2026
KAJARIR$,EQ,-,-,-,-
KAKA$,SM,-,-,-,-
KAKATCEM,EQ,165.55,23-OCT-2025,85.00,30-MAR-2026
KALAMANDIR,EQ,223.03,28-OCT-2025,84.10,02-SEP-2026
KALANA,SM,42.95,10-SEP-2025,15.10,27-FEB-2026
KALIND$,EQ,-,-,-,-
KALLAM$,BE,-,-,-,-
KALPATARU,EQ,429.30,11-SEP-2025,258.00,30-MAR-2026
KALYANCAP$,EQ,-,-,-,-
KALYANI,BE,144.99,28-AUG-2026,144.99,28-AUG-2026
KALYANI$,SM,-,-,-,-
KALYANIFRG,BE,1192.25,02-SEP-2026,523.60,23-MAR-2026
KALYANKJIL,EQ,648.95,30-JUL-2026,327.05,11-JUN-2026
KAMADGIRI$,EQ,-,-,-,-
KAMAHOLD,EQ,2783.90,14-AUG-2026,2321.00,07-SEP-2026
KAMANWALA,EQ,19.51,19-AUG-2026,13.55,17-AUG-2026
KAMATHOTEL,EQ,329.80,24-SEP-2025,140.20,30-MAR-2026
KAMATS$,EQ,-,-,-,-
KAMDHENU,BE,40.44,04-SEP-2026,16.15,30-MAR-2026
KAMOPAINTS,EQ,9.60,08-SEP-2025,3.60,30-MAR-2026
KANANIIND,EQ,2.15,08-SEP-2025,1.02,30-MAR-2026
KANCHI,EQ,463.35,24-APR-2026,334.70,11-JUN-2026
KANCOTEA,EQ,58.70,07-SEP-2026,46.20,18-AUG-2026
KANDAGIRI$,BE,-,-,-,-
KANDARP,SM,169.00,19-FEB-2026,85.05,02-SEP-2026
KANELIND$,BE,-,-,-,-
KANISHK$,SM,-,-,-,-
KANORICHEM,BE,164.60,24-JUL-2026,56.00,30-MAR-2026
KANPRPLA,EQ,283.14,25-AUG-2026,151.25,23-MAR-2026
KANSAINER,EQ,264.00,24-DEC-2025,157.91,23-MAR-2026
KANSHST$,EQ,-,-,-,-
KAPILRAJ$,EQ,-,-,-,-
KAPSTON,EQ,600.00,10-AUG-2026,158.13,09-SEP-2025
KARBON$,SM,-,-,-,-
KARMAENG,EQ,73.70,25-SEP-2025,34.38,30-MAR-2026
KARNAVATI$,EQ,-,-,-,-
KARNAWATI$,EQ,-,-,-,-
KARNIKA,SM,199.00,15-SEP-2025,90.25,06-JUL-2026
KARTKIN$,BE,-,-,-,-
KARURVYSYA,EQ,358.65,26-AUG-2026,203.60,08-SEP-2025
KASTURI$,SM,-,-,-,-
KATARIA,SM,128.90,07-SEP-2026,85.50,10-DEC-2025
KATIPATAN$,EQ,-,-,-,-
KATRSPG$,EQ,-,-,-,-
KAUSHALYA,BE,1657.80,08-SEP-2025,750.00,16-MAR-2026
KAVDEFENCE,EQ,162.87,01-OCT-2025,51.51,01-APR-2026
KAYA,BE,487.90,23-SEP-2025,224.01,04-JUN-2026
KAYCEEI$,EQ,-,-,-,-
KAYNES,EQ,7705.00,07-OCT-2025,2995.00,20-MAY-2026
KAYPOWR$,EQ,-,-,-,-
KAYTEX,SM,117.00,10-SEP-2025,50.35,30-MAR-2026
KBSINDIA$,EQ,-,-,-,-
KCDGROUP$,BE,-,-,-,-
KCEIL,SM,260.30,21-OCT-2025,74.00,21-AUG-2026
KCK,ST,46.90,30-SEP-2025,11.60,30-MAR-2026
KCL$,BE,-,-,-,-
KCLINFRA$,EQ,-,-,-,-
KCP,EQ,207.80,10-NOV-2025,125.00,30-MAR-2026
