symbol,series,52w_high,52w_high_date,52w_low,52w_low_date
BLS,EQ,373.50,04-SEP-2025,218.90,23-MAR-2026
BLSE,EQ,331.30,31-AUG-2026,124.30,09-MAR-2026
BLT$,ST,-,-,-,-
BLUECHIPT$,EQ,-,-,-,-
BLUECLOUDS,EQ,24.50,17-AUG-2026,19.61,02-SEP-2026
BLUECOAST,BE,71.47,24-SEP-2025,18.57,30-MAR-2026
BLUEDART,EQ,7036.00,30-OCT-2025,4628.50,08-JUN-2026
BLUEJET,EQ,759.50,08-SEP-2025,325.00,30-MAR-2026
BLUEPEBBLE,SM,195.00,17-SEP-2025,59.20,28-AUG-2026
BLUESTARCO,EQ,2040.00,04-SEP-2025,1432.50,02-SEP-2026
BLUESTONE,EQ,926.00,13-AUG-2026,399.80,17-FEB-2026
BLUEWATER,ST,502.95,02-SEP-2026,128.00,17-OCT-2025
BLUSPRING,EQ,136.67,24-AUG-2026,43.98,23-MAR-2026
BMAL$,SM,-,-,-,-
BMBMUMG$,BE,-,-,-,-
BMETRICS,SM,56.90,15-OCT-2025,31.05,31-AUG-2026
BMLL,SM,166.65,03-SEP-2026,101.50,03-JUN-2026
BMW$,EQ,-,-,-,-
BMWVENTLTD,EQ,78.00,01-OCT-2025,48.00,30-MAR-2026
BNAGROCHEM,EQ,394.80,01-JUN-2026,217.51,03-SEP-2026
BNALTD,BE,589.00,17-JUL-2026,310.40,01-JUN-2026
BNGOLDINAV,EQ,-,-,-,-
BNK10DINAV,EQ,-,-,-,-
BNKETFAXIS,EQ,647.82,19-FEB-2026,512.51,02-APR-2026
BNKETFINAV,EQ,-,-,-,-
BNKPSUINAV,EQ,-,-,-,-
BNRSEC$,EQ,-,-,-,-
BNRUDY$,EQ,-,-,-,-
BODALCHEM,EQ,159.99,03-SEP-2026,42.81,16-MAR-2026
BODHTREE$,EQ,-,-,-,-
BOHRAIND,EQ,26.91,03-SEP-2025,11.60,03-SEP-2026
BOMBCYC$,EQ,-,-,-,-
BOMBWIR$,EQ,-,-,-,-
BOMDYEING,EQ,195.45,11-SEP-2025,92.00,30-MAR-2026
BOMOXY-B1$,EQ,-,-,-,-
BOMTALKIE$,EQ,-,-,-,-
BONDADA$,SM,-,-,-,-
BONLON,EQ,57.00,11-MAY-2026,34.51,30-MAR-2026
BORANA,EQ,420.00,26-FEB-2026,211.00,04-SEP-2025
BOROLTD,EQ,397.95,24-SEP-2025,213.73,23-MAR-2026
BORORENEW,EQ,721.00,12-NOV-2025,374.40,30-MAR-2026
BOROSCI,EQ,180.80,29-JUN-2026,96.64,30-MAR-2026
BOSCH-HCIL,EQ,1808.90,03-SEP-2026,1021.30,30-MAR-2026
BOSCHLTD,EQ,50000.00,31-AUG-2026,28610.00,30-MAR-2026
BOSS,SM,57.20,21-AUG-2026,31.75,17-JUL-2026
BPAGRI$,EQ,-,-,-,-
BPCL,EQ,391.65,05-FEB-2026,266.60,02-APR-2026
BPL,EQ,91.28,04-SEP-2025,37.61,30-MAR-2026
BPLPHARMA,EQ,1649.00,27-AUG-2026,1125.70,17-AUG-2026
BRACEPORT,SM,98.80,26-DEC-2025,42.90,30-MAR-2026
BRADYM$,EQ,-,-,-,-
BRAHMINFRA,EQ,184.00,19-AUG-2026,151.20,24-AUG-2026
BRANDMAN,SM,243.80,23-FEB-2026,109.35,30-MAR-2026
BRGIL$,ST,-,-,-,-
BRIDGESE$,EQ,-,-,-,-
BRIGADE,EQ,802.01,31-OCT-2025,450.75,23-MAR-2026
BRIGHOTEL,EQ,88.27,16-SEP-2025,54.36,30-MAR-2026
BRIGHT$,SM,-,-,-,-
BRIGHTBR,EQ,270.00,24-AUG-2026,210.00,17-AUG-2026
BRIPORT$,EQ,-,-,-,-
BRISK$,ST,-,-,-,-
BRITANNIA,EQ,6336.00,04-SEP-2025,5035.00,04-JUN-2026
BRNL,EQ,26.50,24-NOV-2025,16.66,30-MAR-2026
BROACH$,SM,-,-,-,-
BROOKS,BE,163.90,15-SEP-2025,36.30,30-MAR-2026
BRPL$,EQ,-,-,-,-
BRRL$,SM,-,-,-,-
BSE,EQ,4446.80,27-MAY-2026,2021.50,26-SEP-2025
BSE500IETF,EQ,42.05,04-AUG-2026,34.50,02-APR-2026
BSHSL,EQ,147.69,04-SEP-2025,59.16,30-MAR-2026
BSL,EQ,205.00,13-NOV-2025,98.00,30-MAR-2026
BSLGOLDETF,EQ,155.99,29-JAN-2026,92.49,05-SEP-2025
BSLNIFTY,EQ,33.00,25-JUN-2026,25.70,30-MAR-2026
BSLSENETFG,EQ,87.82,05-DEC-2025,70.32,03-JUL-2026
BSOFT,EQ,474.00,11-FEB-2026,270.20,09-JUL-2026
BTML,EQ,10.50,18-SEP-2025,5.06,27-MAR-2026
BTTL,BE,58.23,14-JUL-2026,30.00,27-MAY-2026
BUILDPRO,EQ,1380.00,04-AUG-2026,636.00,27-JAN-2026
BULKCORP,ST,86.95,04-NOV-2025,38.05,27-MAY-2026
BURNPUR,EQ,21.39,11-AUG-2026,11.13,26-AUG-2026
BUTTERFLY,EQ,823.85,06-NOV-2025,565.80,21-JAN-2026
BVCL,EQ,69.99,09-SEP-2025,31.20,30-MAR-2026
BYKE,BE,76.73,08-SEP-2025,26.25,30-MAR-2026
C2C,SM,826.95,05-SEP-2025,204.50,19-AUG-2026
CADSYS,ST,74.40,13-OCT-2025,35.60,09-DEC-2025
CALCOM$,EQ,-,-,-,-
CALSOFT,BE,43.13,03-SEP-2026,10.90,06-APR-2026
CAMEXLTD$,EQ,-,-,-,-
CAMLINFINE,EQ,235.00,17-SEP-2025,96.21,30-MAR-2026
CAMPUS,EQ,297.00,04-SEP-2025,215.20,30-MAR-2026
CAMS,EQ,844.90,08-MAY-2026,611.40,23-MAR-2026
CANARYS,SM,35.20,18-NOV-2025,14.60,30-MAR-2026
CANBK,EQ,162.89,26-FEB-2026,105.61,05-SEP-2025
CANDOUR$,EQ,-,-,-,-
CANFINHOME,EQ,971.50,26-DEC-2025,733.00,12-SEP-2025
CANHLIFE,EQ,166.69,21-JUL-2026,106.00,17-OCT-2025
CANTABIL,EQ,321.50,06-FEB-2026,208.50,29-MAY-2026
CAPACITE,EQ,334.00,18-SEP-2025,180.00,16-MAR-2026
CAPILLARY,EQ,798.95,26-NOV-2025,464.25,27-MAR-2026
CAPINVIT,IV,79.99,18-NOV-2025,67.00,27-MAR-2026
CAPITALSFB,EQ,323.70,08-MAY-2026,206.55,30-MAR-2026
CAPLIPOINT,EQ,2877.30,03-SEP-2026,1500.30,30-MAR-2026
CAPPIPES$,EQ,-,-,-,-
CAPRO$,EQ,-,-,-,-
CAPTRUST,BE,34.07,14-OCT-2025,10.98,30-MAR-2026
CARBORUNIV,EQ,1306.90,19-JUN-2026,735.20,23-MAR-2026
CARERATING,EQ,1838.00,15-MAY-2026,1392.70,23-MAR-2026
CARGOSOL$,ST,-,-,-,-
CARGOTRAN$,SM,-,-,-,-
CARRARO,EQ,667.55,16-APR-2026,416.00,23-MAR-2026
CARTRADE,EQ,3290.50,17-NOV-2025,1600.00,30-APR-2026
CARYSIL,EQ,1280.90,15-JUL-2026,732.10,21-JAN-2026
CASHIEINAV,EQ,-,-,-,-
CASHIETF,EQ,1099.28,27-JUL-2026,1026.30,03-SEP-2025
CASPIAN$,EQ,-,-,-,-
CASTORA$,BE,-,-,-,-
CASTROLIND,EQ,210.75,17-SEP-2025,170.10,24-MAR-2026
CATVISION$,EQ,-,-,-,-
CBAZAAR,ST,6.55,21-JUL-2026,3.05,12-NOV-2025
CBPL$,SM,-,-,-,-
CCAVENUE,EQ,20.50,19-NOV-2025,12.92,30-MAR-2026
CCCL,EQ,28.87,17-SEP-2025,12.76,30-MAR-2026
CCDL$,BE,-,-,-,-
CCHHL,EQ,19.50,15-SEP-2025,10.03,30-MAR-2026
CCL,EQ,1242.20,13-JUL-2026,815.50,09-OCT-2025
CCLINTER$,EQ,-,-,-,-
CCME$,EQ,-,-,-,-
CDSL,EQ,1673.70,20-NOV-2025,1116.30,30-MAR-2026
CEATLTD,EQ,4438.00,23-OCT-2025,3061.20,11-JUN-2026
CEDAAR,ST,118.00,03-SEP-2025,12.55,21-AUG-2026
CEEJAY$,EQ,-,-,-,-
CEENIK$,BE,-,-,-,-
CEETAIN$,EQ,-,-,-,-
CEIGALL,EQ,405.70,30-JUN-2026,222.61,09-DEC-2025
CEINSYS,EQ,1249.90,20-APR-2026,675.00,03-SEP-2026
CELEBRITY,EQ,13.25,22-SEP-2025,5.65,30-MAR-2026
CELLA$,BE,-,-,-,-
CELLECOR,SM,43.85,11-MAY-2026,21.80,30-MAR-2026
CELLO,EQ,673.80,30-OCT-2025,336.60,24-JUL-2026
CELLPOINT,SM,21.10,27-JUL-2026,11.70,30-MAR-2026
CEMAINFRA$,EQ,-,-,-,-
CEMNTGROWW,EQ,16.27,06-AUG-2026,14.40,02-SEP-2026
CEMPRO,EQ,1649.20,21-JUL-2026,503.30,23-MAR-2026
CENLUB$,EQ,-,-,-,-
CENTENKA,EQ,671.65,29-JUL-2026,371.20,30-MAR-2026
CENTEXT,EQ,34.75,10-OCT-2025,15.67,30-MAR-2026
CENTRALBK,EQ,40.92,26-FEB-2026,29.32,02-JUN-2026
CENTRUM,EQ,38.50,17-SEP-2025,19.66,13-MAR-2026
CENTUM,EQ,3968.80,10-AUG-2026,2044.20,12-JAN-2026
CENTUPLE$,BE,-,-,-,-
CENTURYPLY,EQ,859.00,03-FEB-2026,618.50,23-MAR-2026
CERA,EQ,6740.00,22-JUN-2026,4461.10,16-MAR-2026
CEREBRAINT,BZ,10.08,17-OCT-2025,2.40,01-SEP-2026
CESC,EQ,204.50,04-MAY-2026,138.12,27-JAN-2026
CEWATER,EQ,555.80,04-SEP-2025,235.00,16-MAR-2026
CFEL,EQ,35.20,26-AUG-2026,24.36,18-AUG-2026
CFF$,SM,-,-,-,-
CGCL,EQ,272.75,03-SEP-2026,151.10,04-MAR-2026
CGPOWER,EQ,980.90,02-JUL-2026,525.50,27-JAN-2026
CGRAPHICS,SM,249.00,04-SEP-2025,122.00,22-MAY-2026
CGVAK,EQ,163.70,21-AUG-2026,127.00,17-AUG-2026
CHADPAP$,EQ,-,-,-,-
CHALET,EQ,1070.10,17-SEP-2025,691.35,30-MAR-2026
CHALLANI$,EQ,-,-,-,-
