exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,MODIPON,INE170C01019,X,45.24,45.25,44.81,45.15,45.26,337,15217.00,6
BSE,MODIRUBBER,INE832A01018,B,124.95,124.95,124.60,124.60,119.55,3,374.00,2
BSE,MODIS,INE0L0L01012,B,359.35,369.95,357.15,369.95,364.00,2159,781684.00,227
BSE,MODISONLTD,INE737D01021,T,443.60,464.30,437.05,440.95,459.70,10518,4676484.00,191
BSE,MODMA,INE834C01028,P,33.70,35.00,33.70,35.00,34.05,1100,37200.00,2
BSE,MODTHREAD,INE794W01014,B,47.79,47.79,47.79,47.79,47.80,8,382.00,1
BSE,MODULEX,INE064R01012,Z,14.90,15.94,14.90,15.28,15.48,13288,202836.00,29
BSE,MOHITE,INE154B01023,B,2.42,2.51,2.36,2.40,2.37,14638,35175.00,66
BSE,MOHITIND,INE954E01012,B,23.62,24.13,23.00,23.00,23.62,304,7009.00,3
BSE,MOHITPPR,INE388C01017,X,26.97,26.97,25.61,25.67,26.97,575,14943.00,12
BSE,MOIL,INE490G01020,A,245.35,245.35,241.05,242.00,245.30,15038,3646750.00,510
BSE,MOL,INE0CT101020,B,59.75,60.01,57.50,58.56,59.54,82950,4837063.00,1764
BSE,MOLBIO,INE869T01028,B,1253.05,1256.90,1217.60,1246.15,1246.20,43670,53929559.00,2136
BSE,MOLDTECH,INE835B01035,T,196.50,203.65,196.00,203.55,196.20,3467,691241.00,51
BSE,MOLDTKPAC,INE893J01029,B,671.05,672.10,662.65,670.70,672.30,1968,1314327.00,250
BSE,MOMSBELIEF,INE1FCO01014,B,223.55,234.20,220.05,232.90,223.45,20479,4671600.00,439
BSE,MONARCH,INE903D01011,B,363.80,364.90,360.65,361.85,365.00,3911,1418254.00,53
BSE,MONEYBOXX,INE296Q01012,B,55.95,55.95,51.31,51.31,54.01,3317,170960.00,45
BSE,MONGIPA,INE153K01018,XT,20.70,20.70,20.60,20.68,20.70,809,16742.00,14
BSE,MONIKA,INE0LCG01010,M,153.30,153.70,138.00,140.90,150.90,34800,5002880.00,74
BSE,MONOT,INE811D01024,X,0.27,0.28,0.27,0.28,0.28,883972,243336.00,318
BSE,MONTECARLO,INE950M01013,B,520.00,525.35,515.40,524.00,516.80,3532,1845606.00,93
BSE,MOPSHOP,INE2F5H01015,M,42.55,43.95,41.90,41.90,44.10,53000,2239250.00,43
BSE,MORARKFI,INE367A01015,X,63.38,63.38,61.20,62.35,62.14,205,12794.00,11
BSE,MOREPENLAB,INE083A01026,B,117.50,121.00,117.00,120.45,116.65,724153,86341466.00,4624
BSE,MORGAN,INE902C01015,X,44.01,44.01,43.00,43.06,43.15,375,16152.00,12
BSE,MOSCHIP,INE935B01025,A,203.25,205.35,201.50,204.10,203.15,90501,18398335.00,1195
BSE,MOTHERSON,INE775A01035,A,162.50,166.10,160.80,165.60,162.80,420858,69069182.00,4094
BSE,MOTILALOFS,INE338I01027,A,1020.90,1046.80,1019.05,1031.15,1018.00,25689,26648131.00,1187
BSE,MOTISONS,INE0FRK01020,B,18.87,19.45,17.68,17.84,18.81,4446977,82809177.00,4042
BSE,MOTOGENFIN,INE861B01023,B,26.60,26.99,25.74,26.35,25.99,56211,1478625.00,83
BSE,MPCOSEMB,INE860N01012,X,36.73,36.91,36.73,36.91,35.16,10887,400892.00,24
BSE,MPDL,INE493H01014,T,27.38,28.23,27.38,27.40,28.81,145,4055.00,4
BSE,MPFSL,INE095E01022,XT,8.88,8.88,8.88,8.88,8.46,10,88.00,2
BSE,MPHASIS,INE356A01018,A,2246.05,2270.00,2204.00,2270.00,2251.10,36694,81544145.00,837
BSE,MPIMANIPAL,INE241U01028,B,357.45,369.70,347.35,360.15,359.70,177061,63837728.00,4327
BSE,MPL,INE343A01016,X,6.40,6.70,6.40,6.68,6.22,5590,36471.00,20
BSE,MPSLTD,INE943D01017,B,2619.35,2682.20,2611.00,2652.50,2618.25,316,833343.00,73
BSE,MRCAGRO,INE333Y01017,B,35.05,35.70,33.95,34.72,34.68,171352,5962419.00,374
BSE,MRF,INE883A01011,A,124009.00,124492.00,123500.00,124015.00,124007.35,192,23785076.00,135
BSE,MRP,INE0D7801012,M,90.10,90.10,90.00,90.00,92.00,13000,1170120.00,4
BSE,MRPL,INE103A01014,A,164.95,166.25,162.80,164.85,164.35,241124,39611045.00,1819
BSE,MRTX,INE1RQS01010,M,377.15,445.00,377.15,437.75,377.15,427000,177318950.00,359
BSE,MRUTR,INE738D01029,XT,82.10,82.10,82.10,82.10,83.75,748,61410.00,34
