exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,VASWANI,INE590L01019,EQ,48.70,49.46,47.20,47.82,49.13,10414,501093.52,195
NSE,VBL,INE200M01039,EQ,400.60,416.95,400.50,415.00,405.85,7804640,3215699604.55,79950
NSE,VCL,INE098201036,BE,1.82,1.83,1.74,1.74,1.83,706068,1259351.30,225
NSE,VDEAL,INE0U2M01015,SM,166.95,166.95,153.00,160.00,162.80,3600,571230.00,6
NSE,VEDAVAAG,INE359B01010,EQ,18.50,18.86,18.01,18.28,18.32,12389,227969.92,70
NSE,VEDL,INE205A01025,EQ,272.00,272.00,267.75,270.70,274.00,7580567,2042023080.00,90506
NSE,VEDPOWER,INE694L01019,EQ,34.75,35.07,34.22,34.72,34.83,9127321,315634423.16,33022
NSE,VEEDOL,INE484C01030,EQ,1489.80,1496.80,1465.10,1473.70,1489.80,7185,10628354.60,1382
NSE,VEEKAYEM,INE0KTW01013,SM,110.00,110.55,110.00,110.35,105.80,4500,496525.00,8
NSE,VELJAN,INE232E01013,BE,1824.60,1835.00,1781.00,1803.10,1801.00,447,814572.70,51
NSE,VENKEYS,INE398A01010,EQ,1654.00,1682.00,1640.10,1659.00,1649.00,70557,116947917.80,6819
NSE,VENTIVE,INE781S01027,EQ,595.00,595.00,575.00,578.80,593.30,17395,10105182.40,1697
NSE,VENUSPIPES,INE0JA001018,EQ,1601.10,1650.90,1580.00,1605.00,1606.70,100592,162641729.40,10012
NSE,VENUSREM,INE411B01019,BE,1600.90,1650.00,1571.10,1620.90,1600.90,25245,40838995.10,1124
NSE,VERANDA,INE0IQ001011,EQ,241.00,248.60,239.10,243.92,242.94,247127,60454689.28,2711
NSE,VERTIS,INE0KXY23015,IV,115.25,115.25,115.25,115.25,115.25,175000,20168750.00,1
NSE,VERTOZ,INE188Y01031,EQ,36.60,38.95,36.60,38.59,37.72,49065,1888274.67,408
NSE,VESUVIUS,INE386A01023,EQ,416.05,416.70,411.25,412.90,416.05,31174,12894139.45,2628
NSE,VETO,INE918N01018,BE,127.99,127.99,123.30,126.02,126.05,13200,1660672.95,124
NSE,VGCL,INE761Q01015,EQ,54.98,57.71,52.27,53.59,54.99,9221,494926.45,51
NSE,VGINFOTECH,INE0VRH01015,SM,145.00,146.50,143.55,144.65,147.00,17000,2467000.00,15
NSE,VGL,INE273D01027,EQ,57.50,58.58,56.05,57.12,57.02,7793,448137.16,189
NSE,VGUARD,INE951I01027,EQ,343.05,345.40,338.05,341.20,343.05,517815,177003803.30,12883
NSE,VHL,INE701A01023,EQ,3568.40,3613.70,3500.10,3570.40,3568.40,748,2664238.50,157
NSE,VHLTD,INE048C01025,BE,116.57,117.41,114.80,115.25,115.42,13990,1614699.27,58
NSE,VIAZ,INE0MO401019,SM,70.00,73.00,70.00,70.10,70.00,6000,426200.00,3
NSE,VICTORYEV,INE0F8901022,SM,15.50,15.50,15.00,15.15,15.70,18000,274950.00,6
NSE,VIDHIING,INE632C01026,EQ,350.10,350.10,342.00,342.90,354.35,13344,4597548.65,528
NSE,VIDYAWIRES,INE14UN01029,EQ,91.10,91.27,88.01,88.51,91.24,724958,64698852.02,6901
NSE,VIESL,INE0TR001017,SM,374.85,379.95,370.00,378.45,370.60,39200,14699240.00,47
NSE,VIGOR,INE1DM601016,ST,98.05,99.00,95.30,96.50,100.00,57600,5622720.00,24
NSE,VIJAYA,INE043W01024,EQ,1499.00,1530.00,1475.00,1481.10,1499.00,146439,219449894.40,16502
NSE,VIJAYPD,INE0WL901019,SM,71.00,71.00,66.00,69.00,68.00,18000,1234800.00,9
NSE,VIJIFIN,INE159N01027,BE,15.95,15.95,15.95,15.95,15.64,28993,462438.35,41
NSE,VIJSOLX,INE362D01010,EQ,677.90,690.00,677.90,689.00,676.70,74,50286.70,11
NSE,VIKASECO,INE806A01020,EQ,1.10,1.10,1.08,1.09,1.09,1168495,1274057.08,857
NSE,VIKASLIFE,INE161L01027,EQ,1.25,1.27,1.23,1.26,1.25,1995003,2486199.12,8401
NSE,VIKRAMSOLR,INE078V01014,EQ,169.45,170.00,166.64,169.15,169.67,1166360,196766709.37,11690
NSE,VIKRAN,INE01R501028,EQ,57.73,57.94,56.80,57.68,57.84,594959,34209322.62,3998
NSE,VILAS,INE0AZY01017,SM,354.95,354.95,347.00,349.00,349.40,16500,5790087.50,59
NSE,VILINBIO,INE0L4V01013,SM,46.00,49.25,46.00,49.25,46.95,48000,2286000.00,9
NSE,VIMTALABS,INE579C01029,EQ,666.65,666.65,644.00,655.35,661.75,301111,197370794.20,11381
NSE,VINATIORGA,INE410B01037,EQ,1311.00,1325.30,1301.00,1313.80,1315.40,26348,34482895.70,2933
NSE,VINCOFE,INE498Q01014,EQ,176.80,176.94,172.07,175.56,176.85,2162670,377612753.14,40541
NSE,VINDHYATEL,INE707A01012,EQ,2540.00,2750.00,2540.00,2737.10,2576.70,192191,518057004.40,20065
NSE,VINEETLAB,INE505Y01010,EQ,38.95,38.95,36.31,37.57,37.95,67674,2553754.32,598
NSE,VINNY,INE01KI01027,EQ,1.04,1.05,1.02,1.03,1.04,332495,343861.60,209
NSE,VINYAS,INE0OLS01010,SM,1570.85,1588.40,1500.35,1537.45,1525.70,3800,5811720.00,38
NSE,VINYLINDIA,INE250B01029,EQ,226.00,229.88,225.00,225.18,230.21,5548,1256694.30,452
NSE,VIPCLOTHNG,INE450G01024,EQ,19.81,20.34,19.80,20.23,19.97,57213,1146093.38,104
NSE,VIPIND,INE054A01027,EQ,302.75,305.50,300.45,304.40,303.75,185156,56225159.45,3047
NSE,VIPULLTD,INE946H01037,BE,14.55,14.55,14.55,14.55,14.84,1096,15946.80,18
NSE,VIRAT,INE467D01017,EQ,460.00,460.00,435.00,437.80,441.65,2254,994103.75,104
NSE,VIRINCHI,INE539B01017,EQ,14.63,16.00,14.00,14.75,14.53,148532,2220564.82,483
NSE,VIRTUALG,INE247C01023,EQ,0.48,0.49,0.45,0.46,0.46,859494,401277.92,228
NSE,VISACHROME,INE286H01012,EQ,40.99,40.99,38.25,38.54,40.18,39349,1522722.90,250
NSE,VISAKAIND,INE392A01021,EQ,89.01,90.00,87.19,87.84,89.09,178763,15755532.90,2961
NSE,VISAMAN,INE0BHK01012,SM,67.95,67.95,67.95,67.95,71.50,1000,67950.00,1
NSE,VISDEM,INE0OWX01025,SM,93.60,95.45,91.00,94.70,93.50,8400,783420.00,7
NSE,VISHAL,INE755Q01025,EQ,19.00,19.49,18.86,18.96,19.15,29604,563824.03,118
NSE,VISHNU,INE270I01022,EQ,662.65,673.90,655.20,659.55,661.75,114032,75691481.05,4842
NSE,VISHNUINFR,INE0PQ001012,SM,156.55,161.00,155.10,160.70,156.35,6000,955050.00,12
NSE,VISHWARAJ,INE430N01022,EQ,5.85,6.04,5.73,5.87,5.94,447461,2637814.23,883
NSE,VISL,INE1CLE01013,EQ,35.49,37.25,35.01,37.15,35.48,31066046,1132236215.26,42331
NSE,VITAL,INE0L4K01016,EQ,52.50,54.75,52.50,54.50,54.75,206,11223.85,8
NSE,VIVIANA,INE0MEG01014,BE,743.95,754.90,715.00,750.40,740.55,17022,12589889.95,420
