exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,DBL,INE917M01012,A,413.00,416.00,410.90,412.15,413.55,2873,1185168.00,111
BSE,DBOL,INE0I3401014,B,116.00,116.20,112.05,113.85,115.65,11396,1301427.00,210
BSE,DBREALTY,INE879I01012,A,101.20,104.00,98.00,100.55,101.20,43548,4386263.00,701
BSE,DBSTOCKBRO,INE921B01025,T,30.87,30.87,30.26,30.77,30.26,491,14923.00,14
BSE,DCAL,INE385W01011,B,172.00,173.85,167.05,168.40,173.40,6394,1087598.00,337
BSE,DCBBANK,INE503A01015,A,219.25,219.25,206.95,213.45,223.40,62188,13251674.00,1330
BSE,DCI,INE0A1101019,B,266.75,322.35,265.10,302.30,268.65,90300,27596821.00,1995
BSE,DCM,INE498A01018,B,75.00,75.60,74.59,75.60,75.06,807,60519.00,9
BSE,DCMFINSERV,INE891B01012,B,5.10,5.10,4.81,4.98,5.19,7047,34174.00,27
BSE,DCMNVL,INE08KP01019,B,176.00,177.80,176.00,177.80,180.00,103,18132.00,9
BSE,DCMSHRIRAM,INE499A01024,A,973.05,982.30,969.00,977.20,981.20,3349,3265037.00,290
BSE,DCMSIL,INE0OU201013,B,79.94,85.23,73.79,85.23,77.49,85652,6989935.00,745
BSE,DCMSRIND,INE843D01027,B,37.91,38.08,37.55,37.72,38.00,7118,269363.00,89
BSE,DCW,INE500A01029,B,50.02,50.50,48.25,48.39,50.02,122790,6053588.00,1123
BSE,DCXINDIA,INE0KL801015,B,164.70,164.85,161.50,162.60,164.70,18885,3076757.00,377
BSE,DDEVPLSTIK,INE0HR601026,B,260.45,263.25,255.50,257.75,262.40,6476,1678506.00,221
BSE,DECCAN,INE452W01019,B,13.20,13.20,11.55,11.91,12.33,10166,121321.00,71
BSE,DECCANCE,INE583C01021,B,558.80,564.65,554.85,556.65,558.80,1124,629387.00,82
BSE,DECIPHER,INE643N01012,X,6.30,6.30,6.20,6.20,6.01,4523,28386.00,17
BSE,DECNGOLD,INE945F01025,B,220.60,221.05,213.05,214.50,222.40,222848,48125739.00,2218
BSE,DECPO,INE132E01015,X,24.00,24.00,24.00,24.00,24.15,5,120.00,1
BSE,DEEDEV,INE841L01016,B,708.00,718.00,675.65,675.65,711.20,17006,11750985.00,1145
BSE,DEEP,INE00IY01012,T,44.84,44.99,44.05,44.05,45.60,2318,102129.00,21
BSE,DEEPA,INE1M2N01020,B,194.00,198.40,190.05,194.75,196.30,149603,28990934.00,1409
BSE,DEEPAI,INE005G01026,XT,1.76,1.76,1.69,1.73,1.77,389947,672191.00,499
BSE,DEEPAKCHEM,INE0RDM01013,M,79.14,82.99,79.14,80.11,80.76,4000,321840.00,4
BSE,DEEPAKFERT,INE501A01019,A,1387.50,1394.95,1350.60,1360.15,1385.95,12723,17493308.00,595
BSE,DEEPAKNTR,INE288B01029,A,1635.70,1635.70,1598.80,1601.90,1635.75,9097,14638157.00,664
BSE,DEEPAKSP,INE272C01013,X,140.80,142.90,135.55,139.30,140.80,1159,160073.00,47
BSE,DEEPINDS,INE0FHS01024,B,772.15,783.90,746.75,766.55,773.05,27116,20673849.00,1335
BSE,DEFRAIL,INE0ZE201010,M,67.65,70.00,67.65,70.00,67.65,3200,220240.00,2
BSE,DEL,INE413F01016,X,129.95,129.95,128.90,128.90,128.90,2,258.00,2
BSE,DELHIVERY,INE148O01028,A,430.45,431.95,424.25,426.30,432.80,25942,11105695.00,524
BSE,DELPHIFX,INE726L01027,T,5.85,5.85,5.85,5.85,5.58,3009,17602.00,6
BSE,DELTA,INE681Q01015,X,11.93,11.93,11.00,11.00,11.45,3383,38590.00,8
BSE,DELTACORP,INE124G01033,B,68.21,74.79,68.21,72.65,68.65,1295792,94510755.00,7719
BSE,DELTAMAGNT,INE393A01011,B,52.99,57.01,52.99,54.71,57.99,223,12291.00,13
BSE,DEN,INE947J01015,B,26.90,27.01,26.36,26.61,26.88,16308,434963.00,343
BSE,DENISCHEM,INE051G01012,X,69.00,69.90,68.72,69.11,69.06,10336,716266.00,51
BSE,DENORA,INE244A01016,B,796.00,802.85,778.05,778.05,800.30,200,158725.00,55
BSE,DENTA,INE0R4L01018,B,271.55,276.10,269.00,270.45,275.25,7006,1901229.00,284
BSE,DESCO,INE0TGG01014,M,196.35,196.35,185.05,186.25,191.00,29500,5606450.00,56
BSE,DEVIT,INE060X01034,B,22.86,23.80,22.36,22.68,23.26,9289,210888.00,144
BSE,DEVLAB,INE0NIJ01025,M,19.70,19.80,19.70,19.80,19.71,8000,158000.00,2
BSE,DEVSON,INE2KRP01017,MT,319.95,327.00,312.00,319.00,319.35,72000,23048160.00,48
BSE,DEVX,INE0VOV01021,B,34.60,36.50,34.60,36.22,34.86,2454,87068.00,43
BSE,DEVYANI,INE872J01023,A,138.00,139.25,135.85,137.40,140.20,90602,12470239.00,1151
BSE,DFL,INE848N01017,X,40.89,40.89,37.01,40.63,38.95,3490,142284.00,23
BSE,DFPL,INE0S6R01027,MT,28.40,28.49,28.30,28.49,27.14,62000,1764940.00,26
BSE,DGCONTENT,INE03JI01017,B,25.39,25.39,23.25,24.50,24.75,2355,57004.00,32
BSE,DGL,INE01GR01018,MT,1.00,1.00,1.00,1.00,0.99,30000,30000.00,6
