exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,BATAINDIA,INE176A01028,EQ,627.00,632.40,621.50,629.80,627.00,95375,59713198.70,10895
NSE,BATLIBOI,INE177C01022,EQ,84.57,85.00,83.00,83.59,83.77,13429,1126174.57,627
NSE,BAYERCROP,INE462A01022,EQ,3730.30,3759.70,3700.00,3717.60,3736.30,17650,65577928.70,4940
NSE,BBL,INE464A01036,EQ,2202.90,2212.20,2148.00,2162.90,2203.10,30435,65990732.90,3760
NSE,BBOX,INE676A01027,EQ,800.00,832.00,786.05,799.75,795.40,814657,658880945.60,46599
NSE,BBTC,INE050A01025,EQ,1448.50,1455.80,1426.10,1435.20,1437.40,31881,45720655.50,2987
NSE,BBTCL,INE01EE01011,EQ,231.30,234.55,226.17,229.02,229.17,6783,1561490.86,283
NSE,BCG,INE425B01027,EQ,9.51,9.62,9.35,9.55,9.46,3523610,33399837.24,4268
NSE,BCLIND,INE412G01024,EQ,33.49,34.49,32.99,33.72,33.48,786893,26425060.86,4238
NSE,BCONCEPTS,INE977Y01011,EQ,151.00,152.74,147.71,148.16,151.32,20843,3104200.79,635
NSE,BCPL,INE00SW01015,EQ,69.60,69.60,67.31,67.70,68.40,13828,942930.22,294
NSE,BDL,INE171Z01026,EQ,1155.00,1166.70,1138.30,1140.00,1155.00,936577,1075856827.70,38846
NSE,BEARDSELL,INE520H01022,EQ,24.15,24.68,24.11,24.47,24.11,8623,210973.53,91
NSE,BECTORFOOD,INE495P01020,EQ,215.68,217.51,212.81,215.58,215.68,428994,92282825.27,11727
NSE,BEDMUTHA,INE844K01012,EQ,103.01,113.00,102.20,110.71,103.05,17660,1898728.80,196
NSE,BEEKAY,INE213D01015,EQ,425.00,448.35,425.00,430.15,426.40,1342,583119.85,119
NSE,BEL,INE263A01024,EQ,392.00,394.55,388.60,393.55,392.00,6083441,2383327213.10,95863
NSE,BELLACASA,INE344T01014,EQ,277.79,283.00,264.78,274.98,272.34,14505,3915517.48,766
NSE,BELRISE,INE894V01022,EQ,245.00,249.75,243.43,247.92,243.63,3073786,759815514.93,38627
NSE,BEML,INE258A01024,EQ,2048.50,2057.70,2025.20,2036.50,2044.40,116211,237049737.40,10362
NSE,BENARAS,INE664D01019,EQ,10299.00,10299.00,10202.00,10224.00,10299.00,51,521553.00,27
NSE,BENGALASM,INE083K01017,EQ,6138.00,6150.00,6003.00,6093.00,6126.00,106,647505.00,36
NSE,BEPL,INE922A01025,EQ,127.09,129.30,126.02,126.43,127.09,872863,110830321.72,7805
NSE,BERGEPAINT,INE463A01038,EQ,451.90,459.00,449.80,458.35,449.40,219110,99915593.75,12062
NSE,BESTAGRO,INE052T01021,EQ,18.36,18.74,17.55,18.24,18.19,765101,13814765.20,2138
NSE,BETA,INE351Y01019,EQ,2093.40,2117.90,2065.70,2098.70,2093.40,10464,21855454.10,1461
NSE,BFINVEST,INE878K01010,EQ,439.55,444.85,435.60,442.40,439.55,14882,6569782.40,762
NSE,BFUTILITIE,INE243D01012,EQ,527.65,536.30,522.00,524.45,525.45,52034,27389545.20,2212
NSE,BGRENERGY,INE661I01014,BE,252.98,259.53,248.00,255.81,251.53,28236,7167269.46,394
NSE,BHAGCHEM,INE414D01027,EQ,244.00,246.95,242.85,245.60,244.85,65273,15998742.50,852
NSE,BHAGERIA,INE354C01027,EQ,361.00,395.60,361.00,394.60,359.65,933103,364833164.15,12120
NSE,BHAGYANGR,INE458B01036,EQ,430.05,437.65,422.30,425.55,432.30,91739,39192677.55,5073
NSE,BHANDARI,INE474E01029,EQ,2.93,2.97,2.91,2.93,2.93,69403,203278.32,169
NSE,BHARATCOAL,INE05XR01022,EQ,32.13,32.26,31.85,32.03,32.13,2871997,92099470.54,14648
NSE,BHARATFORG,INE465A01025,EQ,1991.20,2009.10,1982.00,2008.00,1998.90,549393,1095203533.10,27151
NSE,BHARATGEAR,INE561C01019,BE,100.40,101.99,100.00,101.51,100.33,12275,1242508.18,86
NSE,BHARATRAS,INE838B01021,EQ,1122.20,1122.20,1090.10,1096.80,1114.00,36304,39988609.80,3271
NSE,BHARATSE,INE415D01024,EQ,218.98,218.98,212.42,214.09,217.55,68904,14766028.28,3857
NSE,BHARATWIRE,INE316L01019,EQ,166.00,166.91,163.00,164.97,165.34,106706,17621089.89,2565
NSE,BHARTIARTL,INE397D01024,EQ,1794.00,1801.70,1785.00,1785.40,1795.80,4766200,8541617484.90,206076
NSE,BHARTIHEXA,INE343G01021,EQ,1505.20,1505.20,1477.00,1481.80,1507.20,76049,112903471.50,9802
NSE,BHEL,INE257A01026,EQ,417.75,423.00,411.80,418.95,415.35,6852409,2858194653.35,61864
NSE,BI,INE986A01012,BE,100.72,100.72,100.72,100.72,102.77,6526,657298.72,21
NSE,BIGBLOC,INE412U01025,EQ,40.90,40.99,39.01,40.01,40.56,38486,1543664.89,703
NSE,BIKAJI,INE00E101023,EQ,575.20,579.75,565.15,573.95,575.20,71004,40540892.30,5277
NSE,BIL,INE828A01016,EQ,1031.00,1031.00,1001.10,1010.85,1010.25,4693,4749998.75,601
NSE,BILVYAPAR,INE071A01013,BE,4.29,4.40,4.18,4.39,4.29,6506,27822.44,26
NSE,BIMETAL,INE469A01019,EQ,660.00,661.00,648.00,648.00,659.10,107,70620.00,7
NSE,BIOCON,INE376G01013,EQ,387.50,388.70,380.50,382.15,387.00,2694397,1035636000.60,40899
NSE,BIOFILCHEM,INE829A01014,EQ,32.11,32.98,32.11,32.44,32.33,5741,186381.20,105
NSE,BIRLACABLE,INE800A01015,EQ,350.90,362.45,331.00,362.45,345.20,488468,171559926.40,11372
NSE,BIRLACORPN,INE340A01012,EQ,840.90,855.00,834.20,850.30,840.90,35349,29924188.95,3250
NSE,BIRLAMONEY,INE865C01022,EQ,118.66,119.95,117.21,118.87,118.66,18043,2131825.57,862
NSE,BIRLANU,INE557A01011,EQ,1414.80,1448.90,1383.10,1438.80,1421.30,10226,14471724.00,1307
NSE,BIRLAPREC,INE372E01025,BE,56.47,57.47,54.15,55.03,56.47,80065,4418004.48,375
NSE,BLACKBUCK,INE0UIZ01018,EQ,587.95,602.80,584.30,598.95,592.95,660012,391522051.45,28507
NSE,BLACKROSE,INE761G01016,BE,114.95,116.50,112.05,115.82,112.86,28521,3284456.41,245
NSE,BLAL,INE0N7W01012,EQ,162.94,167.68,160.01,161.96,162.83,41047,6648665.78,753
NSE,BLBLIMITED,INE791A01024,EQ,17.00,17.59,16.92,17.10,17.12,75246,1289480.72,326
NSE,BLEL,INE1EEM01017,EQ,449.10,462.00,435.05,456.75,447.30,532067,239906068.05,17516
NSE,BLIL,INE525F01025,EQ,67.34,67.34,66.50,66.61,66.73,60302,4022918.85,747
NSE,BLISSGVS,INE416D01022,BE,685.10,715.00,670.00,704.70,687.05,433524,305179935.15,3909
NSE,BLKASHYAP,INE350H01032,EQ,52.83,54.95,52.19,54.26,52.85,555621,29822314.48,2701
NSE,BLS,INE153T01027,EQ,223.64,224.70,221.70,224.26,223.90,429818,96019162.93,12310
NSE,BLSE,INE0NLT01010,EQ,328.45,333.00,322.00,324.55,326.70,242706,79586148.60,6261
NSE,BLUECLOUDS,INE373T01047,EQ,20.85,23.57,20.67,22.16,20.06,69599422,1573284885.32,275753
NSE,BLUECOAST,INE472B01011,EQ,21.75,21.75,19.91,21.06,20.72,6145,127321.97,80
NSE,BLUEDART,INE233B01017,EQ,4793.00,4804.50,4712.00,4746.50,4793.00,7306,34583461.80,2878
NSE,BLUEJET,INE0KBH01020,EQ,573.75,576.60,563.50,570.65,573.45,249831,142192738.50,12470
NSE,BLUESTARCO,INE472A01039,EQ,1523.80,1570.60,1503.00,1565.00,1525.00,570933,884020542.40,28603
NSE,BLUESTONE,INE304W01038,EQ,803.00,816.00,776.90,809.30,807.15,2086039,1671039273.75,64526
NSE,BLUSPRING,INE0U4101014,EQ,141.28,146.50,139.21,145.12,140.56,758518,108860963.79,12675
