exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,SONAMLTD,INE00LM01029,BE,66.50,69.82,65.84,69.37,66.50,57766,3952346.17,292
NSE,SONATSOFTW,INE269A01021,EQ,275.85,280.55,270.80,279.90,274.70,473878,131213206.60,12369
NSE,SOTL,INE035D01020,EQ,726.90,744.00,707.50,713.20,726.50,158106,114173931.50,9852
NSE,SOUTHBANK,INE683A01023,EQ,50.05,50.68,49.01,49.95,49.90,28889000,1441359245.77,68180
NSE,SOUTHWEST,INE980Y01015,EQ,188.70,194.00,186.00,186.71,188.76,88796,16716413.08,2874
NSE,SPAL,INE212I01016,EQ,980.00,987.30,953.50,965.60,979.00,44966,43427275.10,3336
NSE,SPANDANA,INE572J01011,EQ,226.73,226.95,221.15,225.53,225.61,97580,21818907.10,3749
NSE,SPARC,INE232I01014,EQ,204.40,212.00,203.60,209.05,203.98,2233858,464760317.42,29862
NSE,SPCENET,INE970N01027,EQ,3.36,3.46,3.28,3.35,3.36,647300,2188626.12,540
NSE,SPECIALITY,INE247M01014,BE,152.50,158.00,150.00,152.76,151.37,40387,6260155.52,323
NSE,SPECTRUM,INE01EO01010,BE,3340.00,3524.10,3300.00,3518.80,3356.30,16796,58994909.30,793
NSE,SPENCERS,INE020801028,EQ,28.46,28.89,27.82,28.07,28.92,41164,1160170.75,355
NSE,SPIC,INE147A01011,EQ,65.35,66.23,64.61,64.73,65.86,347792,22633693.15,2966
NSE,SPLIL,INE978G01016,EQ,29.65,32.01,29.60,30.99,29.61,19895,611838.16,94
NSE,SPLPETRO,INE663A01033,EQ,876.00,882.00,856.20,880.00,879.90,162786,141699103.10,14288
NSE,SPMLINFRA,INE937A01023,EQ,166.20,167.02,157.92,165.86,165.36,505854,81864971.71,6029
NSE,SPORTKING,INE885H01029,EQ,210.85,214.40,209.11,213.62,210.85,135844,28811645.81,4935
NSE,SRD,INE01NE01012,EQ,39.98,39.98,39.02,39.19,39.45,4387,172298.26,99
NSE,SREEL,INE099F01013,BE,299.57,309.80,291.25,298.51,299.57,9575,2880448.96,205
NSE,SRF,INE647A01010,EQ,2535.00,2540.00,2495.10,2540.00,2533.80,105615,265791882.60,8316
NSE,SRGHFL,INE559N01010,EQ,155.25,155.25,146.80,146.80,154.50,15491,2281781.70,227
