exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,TORNTPHARM,INE685A01028,A,4974.95,4990.00,4924.65,4985.00,4935.00,42574,211375001.00,3359
BSE,TORNTPOWER,INE813H01021,A,1243.00,1265.50,1234.80,1257.55,1245.20,115528,143155302.00,1135
BSE,TOTEM,INE0TT901016,X,170.00,173.50,166.05,170.60,170.25,24459,4127745.00,269
BSE,TOYAMSL,INE457P01020,B,0.82,0.87,0.82,0.82,0.86,533023,437867.00,110
BSE,TPHQ,INE065J01024,T,0.51,0.52,0.50,0.52,0.52,94168,47924.00,56
BSE,TPINDIA,INE578C01021,XT,18.75,18.75,17.85,18.65,18.75,93425,1745977.00,20
BSE,TPLPLASTEH,INE413G01022,B,65.12,66.20,64.70,66.20,65.31,2610,171056.00,80
BSE,TPROJECT,INE901C01017,X,3.59,3.59,3.59,3.59,3.59,1200,4308.00,4
BSE,TRABI,INE773D01018,X,2.53,2.78,2.53,2.60,2.61,34448,89067.00,44
BSE,TRACXN,INE0HMF01019,B,32.45,32.94,32.00,32.42,31.81,8740,285159.00,87
BSE,TRADEUNO,INE1GUJ01014,M,103.45,105.00,102.40,104.35,106.50,6000,624900.00,5
BSE,TRANSCHEM,INE019B01010,XT,400.00,410.00,400.00,409.75,399.90,5844,2392163.00,86
BSE,TRANSCOR,INE330E01023,B,24.16,25.00,23.52,24.23,25.00,11598,277275.00,79
BSE,TRANSFD,INE213P01027,X,404.05,404.05,404.05,404.05,425.00,23,9293.00,2
BSE,TRANSFRE,INE360D01014,X,20.66,20.66,18.00,18.66,19.74,1595,29277.00,32
BSE,TRANSRAILL,INE454P01035,A,465.30,473.50,454.30,469.10,464.20,86352,40011696.00,1693
BSE,TRANSWORLD,INE757B01015,T,163.00,166.10,163.00,166.10,164.30,2158,357970.00,6
BSE,TRAVELFOOD,INE103V01028,B,1212.65,1234.25,1193.00,1212.65,1212.65,3348,4030374.00,309
BSE,TRAVELS,INE0SG001011,M,8.89,8.90,8.11,8.11,8.99,45000,381450.00,14
BSE,TREEHOUSE,INE040M01013,B,6.00,6.15,5.85,6.14,6.03,4045,24246.00,6
BSE,TREJHARA,INE00CA01015,B,133.85,148.35,133.30,146.20,135.60,3726,513530.00,125
BSE,TREL,INE0O3901029,B,28.19,28.67,27.24,28.51,27.70,11816,329220.00,118
BSE,TRENT,INE849A01020,A,2715.05,2720.00,2647.45,2666.00,2704.00,31560,84584506.00,4526
BSE,TRESCON,INE088D01011,X,6.93,6.93,6.36,6.73,6.93,7110,46227.00,62
BSE,TRF,INE391D01019,B,215.00,217.40,212.55,215.90,214.90,141,30327.00,11
BSE,TRICOMFRU,INE843F01014,XT,1.28,1.32,1.22,1.32,1.27,3005,3862.00,15
BSE,TRIDENT,INE064C01022,A,23.34,23.34,22.88,23.11,23.13,389871,8982123.00,1038
BSE,TRIGYN,INE948A01012,B,55.15,57.86,55.00,56.77,55.00,25138,1420310.00,520
BSE,TRINITYLEA,INE884X01011,X,9.97,9.97,9.06,9.06,9.50,81,735.00,3
BSE,TRIOMERC,INE234G01022,XT,2.12,2.30,2.12,2.30,2.23,39047,85376.00,64
BSE,TRISHAKT,INE238C01022,XT,243.70,243.70,235.10,238.00,240.65,13390,3178174.00,135
BSE,TRITONV,INE440G01017,B,1055.00,1119.85,1048.95,1106.35,1114.70,897,969902.00,146
BSE,TRITURBINE,INE152M01016,A,551.80,557.30,546.60,554.35,551.50,12544,6919900.00,603
BSE,TRIUMPIN,INE382B01012,X,16.60,17.34,16.60,17.34,16.60,28,478.00,2
BSE,TRIVENI,INE256C01024,A,240.20,251.70,239.35,247.60,240.15,55683,13771934.00,1606
BSE,TRIVENIENT,INE916P01025,X,0.95,0.95,0.95,0.95,0.95,3121,2964.00,16
BSE,TRIVENIGQ,INE094C01011,XT,7.38,7.40,7.38,7.40,7.05,7881,58317.00,25
BSE,TRL,INE459Z01017,T,59.20,61.18,58.00,58.72,60.79,14983,885600.00,118
BSE,TRU,INE615R01029,B,4.14,4.29,4.05,4.12,4.25,5961,24592.00,54
BSE,TRUALT,INE0MWH01014,B,434.55,444.95,422.00,442.05,428.85,14849,6460357.00,312
BSE,TRUECOLORS,INE1LDV01015,M,147.15,150.00,145.50,145.80,150.00,18000,2647620.00,28
BSE,TRUEGREEN,INE672K01025,T,196.00,197.95,190.00,193.55,196.95,3526,675604.00,46
BSE,TRUSTEDGE,INE398H01015,X,134.00,136.50,133.00,133.05,136.50,203,27007.00,5
BSE,TRUSTWAVE,INE668Y01024,XT,237.88,237.88,237.88,237.88,226.56,1,237.00,1
BSE,TSPIRITUAL,INE541C01037,X,1.92,1.92,1.92,1.92,1.83,6697,12858.00,26
BSE,TTC,INE0XAY01012,M,184.00,184.00,162.00,162.05,167.95,2100,361575.00,7
BSE,TTFL,INE071Y01013,X,21.27,21.55,20.20,21.50,20.70,80741,1723032.00,137
