exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,VAML,INE1CDF01017,EQ,428.95,435.70,422.50,426.75,429.40,5912626,2530671822.90,82572
NSE,VARDHACRLC,INE116G01013,BE,43.20,44.95,43.20,44.19,43.95,24684,1094939.03,155
NSE,VARDMNPOLY,INE835A01029,EQ,5.95,5.95,5.76,5.85,5.81,88139,517537.07,228
NSE,VARROC,INE665L01035,EQ,830.00,840.95,827.50,834.85,833.40,85714,71531059.40,8456
NSE,VASCONEQ,INE893I01013,EQ,37.00,38.00,34.06,34.76,33.29,6719189,239067788.80,24054
NSE,VASUPRADA,INE574G01013,EQ,100.00,100.00,99.90,99.90,95.30,6,599.70,2
NSE,VASWANI,INE590L01019,EQ,45.08,46.45,44.40,45.35,45.08,21654,979600.34,382
NSE,VBL,INE200M01039,EQ,428.30,436.60,428.30,434.80,431.25,5365431,2322802494.65,39209
NSE,VCL,INE098201036,BE,1.38,1.38,1.38,1.38,1.45,293211,404631.18,176
NSE,VEDAVAAG,INE359B01010,EQ,20.60,24.19,20.60,23.45,21.31,261746,6150533.86,2143
NSE,VEDL,INE205A01025,EQ,266.25,267.25,264.30,266.35,267.50,3768892,1001831523.00,41274
NSE,VEDPOWER,INE694L01019,EQ,32.10,33.10,31.53,32.95,32.10,14269362,462446720.15,42809
NSE,VEEDOL,INE484C01030,EQ,1364.30,1400.90,1350.00,1393.40,1364.30,13910,19098135.90,1316
NSE,VEEGALAND,INE1JTV01015,BE,143.20,145.00,140.00,141.16,142.38,204051,28874045.18,1784
NSE,VELJAN,INE232E01013,BE,2021.00,2100.00,1990.40,2094.70,2067.90,244,507218.70,61
NSE,VENKEYS,INE398A01010,EQ,1667.00,1680.00,1636.00,1652.80,1664.10,19252,31862200.00,2338
NSE,VENTIVE,INE781S01027,EQ,572.70,572.70,564.00,565.05,572.75,13304,7548236.35,668
NSE,VENUSPIPES,INE0JA001018,EQ,2215.80,2225.00,2135.00,2163.20,2206.30,148235,321515852.10,14708
NSE,VENUSREM,INE411B01019,EQ,1618.00,1705.00,1611.90,1668.40,1624.80,36028,60018647.50,2822
NSE,VERANDA,INE0IQ001011,EQ,232.35,238.25,230.02,232.59,232.46,410254,96081558.78,7250
NSE,VERTOZ,INE188Y01031,EQ,37.29,37.29,35.50,36.29,36.73,26721,973820.95,326
NSE,VESUVIUS,INE386A01023,EQ,392.00,394.55,387.60,389.10,391.85,51904,20229311.75,2752
NSE,VETO,INE918N01018,EQ,146.50,152.00,139.89,150.32,143.04,354342,52270558.97,5150
NSE,VGCL,INE761Q01015,EQ,47.20,47.95,47.20,47.89,47.20,54,2587.09,6
NSE,VGL,INE273D01027,EQ,66.52,68.00,66.31,67.28,66.52,42751,2866632.14,529
NSE,VGUARD,INE951I01027,EQ,310.00,310.00,302.35,304.35,308.60,313680,95483750.20,17509
NSE,VHL,INE701A01023,EQ,3375.00,3399.00,3350.50,3358.10,3368.10,70,235699.10,47
NSE,VHLTD,INE048C01025,BE,130.00,130.00,123.00,125.36,129.16,6373,799871.21,96
NSE,VIDHIING,INE632C01026,EQ,354.20,359.00,342.10,345.75,352.45,12374,4299853.40,530
NSE,VIDYAWIRES,INE14UN01029,EQ,85.10,90.54,85.10,90.54,86.23,1822959,164047732.13,7627
NSE,VIJAYA,INE043W01024,EQ,1528.00,1540.00,1504.00,1513.60,1526.50,58184,88209216.80,12728
NSE,VIJIFIN,INE159N01027,BE,16.53,16.53,15.90,16.41,16.22,845633,13835671.37,320
NSE,VIKASECO,INE806A01020,EQ,1.04,1.05,1.03,1.04,1.03,889394,927134.19,866
NSE,VIKASLIFE,INE161L01027,EQ,1.25,1.25,1.23,1.23,1.24,1320140,1634160.35,7988
NSE,VIKRAMSOLR,INE078V01014,EQ,161.40,161.41,160.00,160.31,160.42,897713,143922355.63,9681
NSE,VIKRAN,INE01R501028,EQ,60.50,60.98,58.53,59.18,60.99,2587537,153162655.75,15186
NSE,VIMTALABS,INE579C01029,EQ,602.35,619.00,594.60,599.30,597.50,151067,90957206.35,8573
NSE,VINATIORGA,INE410B01037,EQ,1194.10,1210.50,1192.00,1206.40,1195.00,21752,26119846.30,3931
NSE,VINCOFE,INE498Q01014,EQ,184.10,187.19,181.04,184.15,183.75,911215,167605780.78,14020
NSE,VINDHYATEL,INE707A01012,EQ,2745.00,2817.70,2703.20,2719.80,2767.50,41951,114934289.40,5980
NSE,VINEETLAB,INE505Y01010,EQ,35.84,36.24,34.32,34.85,34.93,57655,2023492.36,929
NSE,VINNY,INE01KI01027,EQ,0.91,0.93,0.91,0.93,0.92,133335,123014.97,161
NSE,VINYLINDIA,INE250B01029,EQ,220.80,222.95,218.25,219.85,220.32,1993,438291.91,133
NSE,VIPCLOTHNG,INE450G01024,EQ,22.00,22.20,21.15,21.63,21.70,45956,991138.58,239
NSE,VIPIND,INE054A01027,EQ,300.95,303.00,294.05,301.20,300.95,208836,62340697.45,4126
NSE,VIPULLTD,INE946H01037,BE,10.52,10.70,10.22,10.36,10.56,73134,759508.60,150
NSE,VIRAT,INE467D01017,EQ,374.90,379.65,363.00,364.70,361.55,7899,2935636.15,318
NSE,VIRINCHI,INE539B01017,EQ,14.00,14.07,13.75,13.81,13.81,38149,529919.09,188
NSE,VIRTUALG,INE247C01023,BE,0.45,0.46,0.44,0.46,0.45,81967,37135.52,106
NSE,VISACHROME,INE286H01012,EQ,35.50,37.95,34.53,34.54,36.34,20791,735553.84,384
NSE,VISAKAIND,INE392A01021,EQ,96.00,96.00,90.10,90.98,94.79,349833,32260652.09,5177
NSE,VISHAL,INE755Q01025,EQ,17.80,18.30,17.80,18.03,18.06,34434,620597.03,258
NSE,VISHNU,INE270I01022,EQ,706.75,709.60,689.65,697.65,703.25,66047,46073665.70,4187
NSE,VISHWARAJ,INE430N01022,EQ,5.35,5.62,5.31,5.48,5.28,673898,3650019.98,1130
NSE,VISL,INE1CLE01013,EQ,32.00,32.94,31.52,32.78,32.13,17169111,555763554.17,36867
NSE,VITAL,INE0L4K01016,EQ,56.94,56.94,52.00,53.00,54.37,9180,493058.57,84
NSE,VIVIANA,INE0MEG01014,EQ,702.80,728.00,700.00,719.55,706.25,19704,14078765.70,1624
NSE,VIVIDHA,INE370E01029,EQ,0.53,0.55,0.53,0.53,0.53,228223,123894.04,145
NSE,VIVIMEDLAB,INE526G01021,BE,5.50,5.55,5.35,5.55,5.45,14406,79746.95,28
NSE,VIVOBIOT,INE380K01017,EQ,16.67,17.40,16.08,16.79,16.08,6740,113178.27,54
NSE,VIYASH,INE807F01027,EQ,244.40,247.55,242.50,244.35,246.00,1325870,324616054.65,21331
NSE,VLEGOV,INE03HW01020,EQ,10.15,10.74,10.12,10.59,10.25,89296,938432.94,297
NSE,VLSFINANCE,INE709A01018,EQ,243.00,243.00,235.65,239.74,239.58,7005,1678330.10,227
NSE,VMART,INE665J01013,EQ,773.50,773.50,754.00,760.10,773.70,108294,82166795.20,9423
NSE,VMM,INE01EA01019,EQ,105.45,105.69,103.00,103.50,105.46,9381538,976082086.49,32594
NSE,VMSTMT,INE0SJA01013,EQ,46.00,47.00,45.25,46.48,46.13,19008,876163.65,391
NSE,VOEPL,INE0I0T01010,EQ,499.00,519.85,486.90,512.30,497.65,65331,33146715.10,3051
NSE,VOGL,INE704J01044,EQ,34.50,34.93,34.25,34.37,34.53,14085738,486070073.23,35511
