symbol,series,52w_high,52w_high_date,52w_low,52w_low_date
CHEMBONDCH,BE,290.00,21-AUG-2026,104.85,30-MAR-2026
CHEMCON,BE,295.00,25-SEP-2025,125.00,30-MAR-2026
CHEMCRUX,EQ,89.29,18-AUG-2026,79.66,07-SEP-2026
CHEMFAB,EQ,703.00,30-SEP-2025,290.35,30-MAR-2026
CHEMICAL,EQ,31.80,22-JUL-2026,24.50,30-MAR-2026
CHEMIESYN$,BE,-,-,-,-
CHEMINAV,EQ,-,-,-,-
CHEMKART$,SM,-,-,-,-
CHEMPLASTS,EQ,451.30,15-SEP-2025,166.15,03-SEP-2026
CHEMTECH$,EQ,-,-,-,-
CHENFERRO$,EQ,-,-,-,-
CHENNPETRO,EQ,1489.70,19-AUG-2026,698.05,08-SEP-2025
CHETANA,SM,76.95,08-SEP-2025,30.10,30-MAR-2026
CHEVIOT,EQ,1370.50,07-MAY-2026,898.00,30-MAR-2026
CHGOLDINAV,EQ,-,-,-,-
CHIRAHARI$,SM,-,-,-,-
CHLLTD$,EQ,-,-,-,-
CHMBBRW$,BE,-,-,-,-
CHOICEGOLD,EQ,175.49,29-JAN-2026,115.79,30-MAR-2026
CHOICEIN,EQ,860.50,05-JAN-2026,568.70,23-MAR-2026
CHOKSI$,EQ,-,-,-,-
CHOKSILA$,EQ,-,-,-,-
CHOLAFIN,EQ,1952.50,06-AUG-2026,1299.40,02-APR-2026
CHOLAHLDNG,EQ,2064.00,06-NOV-2025,1305.00,23-MAR-2026
CHORDIA$,EQ,-,-,-,-
CHOTHANI$,ST,-,-,-,-
CHROME$,EQ,-,-,-,-
CHRTEDCA$,EQ,-,-,-,-
CHTR$,SM,-,-,-,-
CIANAGRO$,EQ,-,-,-,-
CIEINDIA,EQ,526.00,23-FEB-2026,382.25,04-SEP-2026
CIFL,EQ,39.69,14-JAN-2026,19.56,07-SEP-2026
CILSEC$,EQ,-,-,-,-
CINDHO$,EQ,-,-,-,-
CINELINE,EQ,104.40,07-SEP-2026,73.35,30-MAR-2026
CINEVISTA,EQ,22.80,25-SEP-2025,12.16,30-MAR-2026
CIPLA,EQ,1673.00,23-OCT-2025,1165.70,02-APR-2026
CITADEL$,EQ,-,-,-,-
CITICHEM$,SM,-,-,-,-
CITIPOR$,EQ,-,-,-,-
CITIUSINVT,IV,117.45,07-SEP-2026,101.50,25-MAY-2026
CITIZEN$,EQ,-,-,-,-
CITURGIA$,EQ,-,-,-,-
CITYMAN$,EQ,-,-,-,-
CITYONLIN$,BE,-,-,-,-
CITYSQUAR$,ST,-,-,-,-
CJGEL$,EQ,-,-,-,-
CKKRETAIL,SM,265.25,19-FEB-2026,112.20,14-MAY-2026
CLARA$,SM,-,-,-,-
CLASELE$,BE,-,-,-,-
CLASSICEIL,SM,113.90,25-SEP-2025,34.75,30-MAR-2026
CLAYCRAFT,SM,224.00,25-JUN-2026,149.00,20-JUL-2026
CLCIND,BE,62.55,04-AUG-2026,8.54,30-JAN-2026
CLEAN,EQ,1212.00,17-SEP-2025,652.00,30-MAR-2026
CLEANMAX,EQ,1536.00,24-JUN-2026,727.10,30-MAR-2026
CLEDUCATE,EQ,112.74,08-SEP-2025,35.48,02-MAR-2026
CLENON$,BE,-,-,-,-
CLFL$,EQ,-,-,-,-
CLIOINFO$,BE,-,-,-,-
CLN$,ST,-,-,-,-
CLSEL,EQ,324.80,25-AUG-2026,203.75,30-MAR-2026
CLSL,ST,92.25,26-AUG-2026,39.05,01-JUN-2026
CMBL$,EQ,-,-,-,-
CMICABLES,BZ,6.02,12-JAN-2026,2.41,07-SEP-2026
CMLL,EQ,624.40,27-JUL-2026,463.35,24-JUL-2026
CMMHOSP$,EQ,-,-,-,-
CMNL,SM,183.90,10-NOV-2025,90.00,30-MAR-2026
CMPDI,EQ,283.69,03-JUL-2026,150.16,07-APR-2026
CMRGREEN,EQ,268.96,10-JUN-2026,205.25,19-AUG-2026
CMRSL,SM,96.75,26-SEP-2025,52.45,30-MAR-2026
CMSINFO,EQ,429.65,11-SEP-2025,238.11,07-SEP-2026
CMXLTD$,BE,-,-,-,-
CNCRD$,SM,-,-,-,-
CNINFOTEC$,SM,-,-,-,-
CNL,EQ,1328.00,31-AUG-2026,525.00,30-MAR-2026
COALINDIA,EQ,491.25,30-APR-2026,369.60,25-NOV-2025
COARO$,BE,-,-,-,-
COASTCORP,EQ,66.70,15-MAY-2026,30.95,09-SEP-2025
COCHINM$,EQ,-,-,-,-
COCHINSHIP,EQ,1979.90,22-SEP-2025,1187.00,30-MAR-2026
COCHMAL$,EQ,-,-,-,-
COCKERILL,EQ,10871.50,10-JUN-2026,4955.00,20-APR-2026
COFFEEDAY,EQ,50.77,08-SEP-2025,21.00,30-MAR-2026
COFORGE,EQ,2021.20,31-AUG-2026,1008.10,17-MAR-2026
COHANCE,EQ,1038.90,08-SEP-2025,266.70,09-MAR-2026
COLAB$,EQ,-,-,-,-
COLINZ$,BE,-,-,-,-
COLORCHIP$,EQ,-,-,-,-
COLPAL,EQ,2446.00,08-SEP-2025,1782.00,30-MAR-2026
COMCL$,EQ,-,-,-,-
COMFINCAP$,EQ,-,-,-,-
COMFINTE,EQ,9.19,14-MAY-2026,5.21,14-JUL-2026
COMMAND$,ST,-,-,-,-
COMMITTED,SM,357.00,28-AUG-2026,174.25,22-JAN-2026
COMMOIETF,EQ,110.56,26-MAY-2026,89.19,09-SEP-2025
COMPEAU,EQ,420.00,21-AUG-2026,314.30,17-AUG-2026
COMPINFO,BZ,2.37,17-NOV-2025,.91,30-MAR-2026
COMPUPN$,EQ,-,-,-,-
COMPUSOFT,EQ,20.75,12-SEP-2025,12.00,12-MAR-2026
COMRADE$,ST,-,-,-,-
COMSYN,EQ,314.85,02-SEP-2026,136.44,12-NOV-2025
CONART$,EQ,-,-,-,-
CONCOR,EQ,569.80,16-SEP-2025,421.45,23-MAR-2026
CONCORD$,EQ,-,-,-,-
CONCORDBIO,EQ,1704.00,19-SEP-2025,987.00,02-APR-2026
CONFIPET,EQ,88.27,03-SEP-2026,28.06,09-MAR-2026
CONNPLEX,SM,311.90,11-MAY-2026,178.15,09-SEP-2025
CONS,EQ,13.12,29-OCT-2025,10.20,04-MAR-2026
CONSOFINVT,BE,320.00,06-AUG-2026,152.00,09-DEC-2025
CONSTRONI$,EQ,-,-,-,-
CONSUMAXIS,EQ,131.85,23-OCT-2025,105.63,02-APR-2026
CONSUMBEES,EQ,144.38,21-OCT-2025,114.00,30-MAR-2026
CONSUMER,EQ,12.87,08-SEP-2025,9.69,02-APR-2026
CONSUMIETF,EQ,141.27,30-APR-2026,94.65,30-APR-2026
CONSUMINAV,EQ,-,-,-,-
CONTAINE$,SM,-,-,-,-
CONTAINER$,EQ,-,-,-,-
CONTCHM$,EQ,-,-,-,-
CONTI,SM,28.50,12-SEP-2025,10.15,28-AUG-2026
CONTILI$,EQ,-,-,-,-
CONTPTR$,EQ,-,-,-,-
CONTROLPR,EQ,899.00,22-SEP-2025,517.00,30-MAR-2026
COOLCAPS,ST,99.50,23-SEP-2025,19.00,17-AUG-2026
CORAGRO$,BE,-,-,-,-
CORALAB$,BE,-,-,-,-
CORALFINAC,EQ,50.90,15-SEP-2025,25.01,30-MAR-2026
CORDELIA,EQ,109.65,26-AUG-2026,62.31,01-JUL-2026
CORDSCABLE,EQ,330.00,04-SEP-2026,127.01,30-MAR-2026
COROENGG$,EQ,-,-,-,-
COROMANDEL,EQ,2499.00,19-DEC-2025,1706.50,08-JUN-2026
CORONA,EQ,2270.10,04-AUG-2026,1336.60,23-DEC-2025
COSCO$,EQ,-,-,-,-
COSMICCRF$,SM,-,-,-,-
COSMOFE$,EQ,-,-,-,-
COSMOFIRST,EQ,996.00,01-SEP-2026,560.80,02-FEB-2026
COSPOWER$,ST,-,-,-,-
COSYN$,EQ,-,-,-,-
COTFAB$,SM,-,-,-,-
COUNCODOS,BE,8.49,08-SEP-2025,3.71,25-MAR-2026
COVANCE$,BE,-,-,-,-
CPCAP,EQ,160.90,08-SEP-2025,73.51,30-MAR-2026
CPEDU,EQ,338.75,29-OCT-2025,141.00,30-MAR-2026
CPL,EQ,75.74,27-JUL-2026,61.45,04-SEP-2026
CPML$,SM,-,-,-,-
CPPLUS,EQ,4094.00,13-AUG-2026,1227.00,29-SEP-2025
CPS,SM,1349.25,10-FEB-2026,679.25,09-SEP-2025
CPSEETF,EQ,112.00,18-JUN-2026,86.06,19-DEC-2025
CPSEETFNAV,EQ,-,-,-,-
CRAFTROOT$,BE,-,-,-,-
CRAFTSMAN,EQ,11539.00,04-SEP-2026,6324.00,29-OCT-2025
CRAMC,EQ,353.40,27-OCT-2025,214.20,09-MAR-2026
CRANEINFR$,EQ,-,-,-,-
CRANESSOF$,BE,-,-,-,-
CRANEX$,BE,-,-,-,-
CRAVATEX,EQ,372.50,21-AUG-2026,300.00,26-AUG-2026
CRAYONS,SM,59.50,08-SEP-2025,23.60,27-MAR-2026
CRAZY$,SM,-,-,-,-
CREATIVE$,EQ,-,-,-,-
CREATIVEYE,EQ,8.83,16-SEP-2025,5.41,30-MAR-2026
CREDENT,SM,380.00,21-AUG-2026,310.50,07-SEP-2026
CREDITACC,EQ,1634.00,31-JUL-2026,1113.00,23-MAR-2026
CRESANTO$,BE,-,-,-,-
CRESCENTI$,EQ,-,-,-,-
CREST,EQ,418.00,28-NOV-2025,298.15,30-MAR-2026
CRIMSON$,BE,-,-,-,-
CRISIL,EQ,5115.00,17-SEP-2025,3686.00,02-APR-2026
CRIZAC,EQ,387.95,08-SEP-2025,159.95,04-SEP-2026
CROISSANC$,BE,-,-,-,-
CROMPTON,EQ,335.00,08-SEP-2025,217.40,30-JAN-2026
CROPSTER$,BE,-,-,-,-
CROWN,EQ,191.00,10-SEP-2025,100.11,31-AUG-2026
CRSL,BE,3.56,24-AUG-2026,1.72,17-AUG-2026
CRSTCHM$,BE,-,-,-,-
CRYSTAL$,EQ,-,-,-,-
CSBBANK,EQ,574.40,05-JAN-2026,312.95,18-AUG-2026
CSL$,BE,-,-,-,-
CSLFINANCE,EQ,324.70,23-DEC-2025,209.70,17-JUL-2026
CSM,EQ,113.00,02-JUL-2026,92.67,07-SEP-2026
CSML$,ST,-,-,-,-
CSSL,SM,164.00,01-FEB-2026,89.00,03-SEP-2026
CSURGSU$,EQ,-,-,-,-
CTCL$,ST,-,-,-,-
CTE,BE,59.93,31-OCT-2025,20.51,24-MAR-2026
CTL$,BE,-,-,-,-
CTLLAB$,SM,-,-,-,-
CUB,EQ,248.85,07-SEP-2026,147.04,08-SEP-2025
CUBEINVIT,IV,165.00,24-JUN-2026,131.00,09-JAN-2026
CUBEXTUB,EQ,143.69,30-DEC-2025,73.10,30-MAR-2026
CUBIFIN$,BE,-,-,-,-
CUDML,SM,191.00,11-JUN-2026,84.95,30-MAR-2026
CUMMINSIND,EQ,6100.00,29-MAY-2026,3833.00,03-OCT-2025
CUPID,EQ,299.00,14-AUG-2026,32.87,08-SEP-2025
CUPIDALBV$,BE,-,-,-,-
CURAA,EQ,272.45,08-SEP-2025,60.00,04-SEP-2026
CURIS,SM,169.80,07-SEP-2026,83.60,23-MAR-2026
CURRENT,SM,163.00,18-SEP-2025,83.25,07-SEP-2026
CWD$,SM,-,-,-,-
CYBELEIND$,EQ,-,-,-,-
CYBERMEDIA,EQ,28.99,07-SEP-2026,11.30,30-MAR-2026
CYBERTECH,BE,274.80,03-OCT-2025,95.30,09-MAR-2026
CYIENT,EQ,1284.70,17-SEP-2025,750.30,30-MAR-2026
CYIENTDLM,EQ,894.00,04-SEP-2026,265.20,30-MAR-2026
DABUR,EQ,551.65,08-SEP-2025,373.80,07-SEP-2026
DACHEPALL$,SM,-,-,-,-
DAICHI,BE,380.00,07-SEP-2026,229.90,10-JUN-2026
DAL$,EQ,-,-,-,-
DALBHARAT,EQ,2496.30,17-SEP-2025,1605.00,11-JUN-2026
DALMIASUG,EQ,520.00,24-AUG-2026,261.40,21-JAN-2026
DAMCAPITAL,EQ,286.00,07-NOV-2025,119.22,16-MAR-2026
DAMODARIND,BE,38.80,19-SEP-2025,20.00,01-APR-2026
DANGEE,EQ,5.08,13-OCT-2025,2.53,01-FEB-2026
DANISH,SM,1094.90,22-JUN-2026,550.50,30-MAR-2026
DANLAW$,BE,-,-,-,-
DANUBE$,BE,-,-,-,-
DAPS$,SM,-,-,-,-
DARJEELIN$,EQ,-,-,-,-
DARSHANOR$,EQ,-,-,-,-
DATAMATICS,EQ,1010.00,31-OCT-2025,632.00,30-MAR-2026
DATAPATTNS,EQ,5000.00,21-AUG-2026,2131.00,27-JAN-2026
DAULAT$,EQ,-,-,-,-
DAVANGERE,EQ,5.50,22-JAN-2026,1.94,04-SEP-2026
DAVIN$,SM,-,-,-,-
DBCORP,EQ,287.90,11-SEP-2025,184.51,30-MAR-2026
DBEIL,EQ,18.56,29-SEP-2025,5.15,30-MAR-2026
DBL,EQ,585.00,24-SEP-2025,381.55,24-JUL-2026
DBOL,EQ,139.00,20-AUG-2026,69.00,19-NOV-2025
DBREALTY,EQ,183.90,22-SEP-2025,83.50,30-MAR-2026
DBSTOCKBRO,BE,48.50,08-JUL-2026,23.15,19-FEB-2026
DCAL,EQ,321.95,23-SEP-2025,128.50,30-MAR-2026
DCBBANK,EQ,228.99,03-SEP-2026,122.40,26-SEP-2025
DCCL,SM,60.80,09-SEP-2025,33.00,01-APR-2026
DCG,SM,77.45,14-NOV-2025,47.00,30-MAR-2026
DCI,EQ,475.00,08-APR-2026,208.98,27-JAN-2026
DCM,BE,105.00,08-SEP-2025,55.00,30-MAR-2026
DCMFINSERV,EQ,8.55,17-MAR-2026,3.70,09-MAR-2026
DCMNVL,EQ,198.58,27-AUG-2026,95.60,30-MAR-2026
DCMSHRIRAM,EQ,1414.40,17-SEP-2025,945.10,09-MAR-2026
DCMSIL,EQ,105.27,19-MAR-2026,49.50,17-FEB-2026
DCMSRIND,EQ,181.90,01-OCT-2025,31.90,24-MAR-2026
DCW,EQ,76.35,17-SEP-2025,37.11,30-MAR-2026
DCXINDIA,EQ,286.00,15-SEP-2025,153.30,30-MAR-2026
DDEVPLSTIK,EQ,360.00,06-OCT-2025,185.15,30-MAR-2026
DECCAN$,BE,-,-,-,-
DECCANCE,EQ,1164.90,11-SEP-2025,525.00,12-AUG-2026
DECCANTRAN,SM,39.05,04-NOV-2025,16.25,30-MAR-2026
DECNGOLD,EQ,250.80,21-AUG-2026,114.80,12-MAY-2026
DECOMIC$,EQ,-,-,-,-
DEEDEV,EQ,760.00,18-JUN-2026,183.00,27-JAN-2026
