exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,71.00,74.00,69.80,74.00,74.00,288,20301.00,15
BSE,20MICRONS,INE144J01027,B,182.80,184.65,180.85,183.00,179.40,5313,974617.00,264
BSE,21STCENMGM,INE253B01015,B,33.06,33.06,32.25,32.99,32.90,492,15938.00,19
BSE,360ONE,INE466L01038,A,1068.55,1098.95,1058.85,1095.60,1063.15,16219,17445327.00,1838
BSE,3BBLACKBIO,INE994E01018,B,1263.75,1270.35,1241.00,1250.00,1251.80,944,1184781.00,82
BSE,3BFILMS,INE0TE101010,MT,25.80,25.80,23.70,24.89,24.67,453000,11261850.00,63
BSE,3IINFOLTD,INE748C01038,B,17.22,17.49,16.96,17.20,17.04,43389,744889.00,331
BSE,3MINDIA,INE470A01017,A,31540.00,31690.05,31246.45,31542.80,31182.60,294,9229087.00,80
BSE,3PLAND,INE105C01023,B,30.43,32.49,30.43,32.49,32.33,106,3417.00,5
BSE,5PAISA,INE618L01018,B,307.40,310.55,305.30,309.85,303.25,3230,998888.00,105
BSE,63MOONS,INE111B01023,A,643.95,663.40,643.95,661.15,642.55,8596,5659411.00,477
BSE,7NR,INE413X01035,XT,5.55,5.74,5.55,5.64,5.64,26059,146788.00,92
BSE,7SEASL,INE454F01010,X,73.75,79.00,73.75,78.09,74.05,14597,1135505.00,103
BSE,7TEC,INE856B01023,X,39.75,40.79,38.55,40.62,39.33,18631,746560.00,175
BSE,A1L,INE911Z01025,B,8.50,8.50,8.49,8.50,8.10,2626865,22320991.00,1855
BSE,A2ZINFRA,INE619I01012,B,14.85,14.85,13.12,14.25,14.04,26044,357224.00,105
BSE,AAATECH,INE0D0U01013,B,98.72,98.98,96.95,98.59,98.09,865,84332.00,98
BSE,AADHARHFC,INE883F01010,A,460.95,476.00,459.00,473.90,454.00,37198,17424688.00,2077
BSE,AADIIND,INE563D01013,X,9.30,9.30,9.30,9.30,9.30,1324,12313.00,14
BSE,AAIL,INE864E01021,X,88.05,90.60,88.00,89.60,88.00,2924,258710.00,30
BSE,AANCHALISP,INE322R01022,XT,71.27,71.27,71.27,71.27,67.88,26,1853.00,6
BSE,AAREYDRUGS,INE198H01019,T,76.40,79.53,76.40,78.90,77.00,206,16366.00,5
BSE,AARNAV,INE750R01016,B,24.73,24.73,24.71,24.71,24.73,257,6350.00,3
BSE,AARTECH,INE01C001026,B,41.01,42.06,41.00,41.63,41.39,2205,91513.00,229
BSE,AARTIDRUGS,INE767A01016,B,372.90,374.95,368.00,372.80,368.00,4539,1682561.00,226
BSE,AARTIIND,INE769A01020,A,430.50,442.00,427.95,440.50,427.40,15629,6805296.00,735
BSE,AARTIPHARM,INE0LRU01027,A,627.65,643.45,626.15,641.25,621.75,6710,4274761.00,278
BSE,AARTISURF,INE09EO01013,B,366.25,370.85,357.95,370.85,359.45,172,63225.00,28
BSE,AASTAFIN,INE819K01014,X,30.10,34.05,30.10,32.12,31.48,712,23270.00,35
BSE,AAVAS,INE216P01012,A,1367.80,1443.35,1349.65,1403.50,1320.10,113318,158190083.00,3786
