exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,66.00,68.76,65.00,68.71,68.29,151,9872.00,15
BSE,20MICRONS,INE144J01027,B,212.55,217.60,208.00,210.00,211.15,24961,5303761.00,465
BSE,21STCENMGM,INE253B01015,B,35.20,36.60,35.20,36.57,35.89,5105,186514.00,33
BSE,360ONE,INE466L01038,A,1064.70,1099.05,1064.70,1086.05,1093.90,152239,165554267.00,5417
BSE,3BBLACKBIO,INE994E01018,B,1289.95,1303.05,1270.85,1272.70,1287.60,581,747578.00,95
BSE,3CIT,INE0R7D01018,M,16.86,16.87,16.86,16.86,18.73,8000,134900.00,4
BSE,3IINFOLTD,INE748C01038,B,20.37,20.89,19.90,20.45,19.94,165451,3363455.00,644
BSE,3MINDIA,INE470A01017,A,35998.95,36000.00,35064.80,35240.25,35786.25,223,7961083.00,114
BSE,3PLAND,INE105C01023,B,31.36,32.35,31.36,32.35,31.51,216,6789.00,20
BSE,5PAISA,INE618L01018,B,368.00,372.50,364.95,367.95,369.65,1932,712322.00,103
BSE,63MOONS,INE111B01023,A,698.05,713.65,693.75,703.75,703.25,7484,5251288.00,323
BSE,7NR,INE413X01035,XT,6.60,6.88,6.55,6.57,6.56,211588,1442084.00,420
BSE,7SEASL,INE454F01010,X,76.25,77.80,76.25,77.00,76.87,703,53645.00,4
BSE,7TEC,INE856B01023,X,37.00,37.78,36.40,37.66,37.10,3618,135465.00,117
BSE,A1L,INE911Z01025,B,5.20,5.50,5.09,5.50,5.24,3460418,18732076.00,1490
BSE,A2ZINFRA,INE619I01012,B,12.59,12.81,12.02,12.20,12.55,19849,241726.00,201
BSE,AAATECH,INE0D0U01013,B,91.01,92.00,89.47,92.00,90.60,1051,95025.00,50
BSE,AADHARHFC,INE883F01010,A,511.10,511.10,497.30,501.40,509.55,6223,3137481.00,365
BSE,AADIIND,INE563D01013,X,8.20,8.20,8.10,8.14,8.30,429,3496.00,8
BSE,AAIL,INE864E01021,X,114.00,119.00,106.99,115.14,111.07,30470,3402445.00,255
BSE,AANCHALISP,INE322R01022,XT,83.90,83.90,79.30,79.30,83.45,8786,697741.00,94
BSE,AAREYDRUGS,INE198H01019,T,76.44,76.44,76.44,76.44,78.00,172,13147.00,8
BSE,AARNAV,INE750R01016,B,28.40,30.20,28.40,28.52,29.11,8204,237104.00,68
BSE,AARTECH,INE01C001026,T,47.22,48.02,47.22,47.43,48.99,831,39352.00,13
BSE,AARTIDRUGS,INE767A01016,B,408.00,413.30,407.00,408.90,412.55,5828,2388734.00,212
BSE,AARTIIND,INE769A01020,A,494.20,494.20,476.90,478.60,495.20,35232,17066966.00,1183
BSE,AARTIPHARM,INE0LRU01027,A,660.75,675.95,655.00,659.70,673.35,7211,4806131.00,581
BSE,AARTISURF,INE09EO01013,B,390.60,392.50,384.70,385.85,388.60,167,64832.00,35
BSE,AASHKA,INE0EAX01014,M,71.89,76.00,71.00,75.88,73.00,6000,437540.00,6
BSE,AASTAFIN,INE819K01014,X,33.99,33.99,31.99,32.98,33.99,15524,505979.00,65
BSE,AASTHA,INE2FMX01012,B,103.15,106.90,95.95,103.30,103.30,1795762,183504134.00,7988
BSE,AAVAS,INE216P01012,A,1424.00,1429.05,1380.50,1387.25,1441.40,5248,7329618.00,528
BSE,AAYUSH,INE430R01023,X,23.71,24.68,23.16,23.62,23.84,56534,1338163.00,442
BSE,AAYUSHBULL,INE777X01017,M,1160.20,1176.05,1160.10,1164.30,1163.05,103500,120514837.00,561
BSE,ABAN,INE421A01028,T,15.11,15.25,14.76,14.98,15.29,6236,93092.00,35
BSE,ABANSENT,INE365O01028,T,27.89,27.89,27.05,27.18,28.45,1778,48424.00,18
BSE,ABATEAS,INE454E01013,X,9.94,9.94,9.44,9.78,9.71,8865,85494.00,60
BSE,ABB,INE117A01022,A,7512.40,7682.85,7500.00,7523.85,7507.30,19830,150543476.00,3108
BSE,ABBOTINDIA,INE358A01014,A,29018.85,29250.00,28485.00,28735.45,28898.60,909,26117304.00,404
BSE,ABCAPITAL,INE674K01013,A,401.75,401.75,391.00,392.70,400.55,132180,52078995.00,4065
BSE,ABCINDQ,INE125D01011,X,64.39,64.39,64.20,64.34,63.16,11,707.00,3
BSE,ABCOTS,INE08PH01015,B,214.90,214.90,198.10,200.40,204.05,851,171181.00,72
BSE,ABDL,INE552Z01027,A,615.00,623.35,599.95,602.50,616.30,19236,11736492.00,1114
BSE,ABFRL,INE647O01011,A,56.63,57.39,55.90,56.03,57.09,145803,8252474.00,1638
BSE,ABHICAP,INE516F01016,X,108.70,114.00,91.50,109.00,103.00,538,57692.00,65
BSE,ABHIFIN,INE723C01015,XT,59.43,59.43,59.43,59.43,56.60,11,653.00,3
