exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,20MICRONS,INE144J01027,EQ,210.00,210.00,202.63,204.23,209.81,119240,24526344.21,2971
NSE,21STCENMGM,INE253B01015,EQ,37.11,37.11,35.81,37.11,36.39,2743,101745.43,32
NSE,360ONE,INE466L01038,EQ,1068.30,1105.00,1065.00,1102.30,1083.20,918262,998829497.50,36716
NSE,3BBLACKBIO,INE994E01018,EQ,1260.20,1301.80,1260.20,1278.10,1275.70,4086,5243704.80,578
NSE,3IINFOLTD,INE748C01038,EQ,20.00,20.23,19.41,19.74,20.43,1355100,26775001.77,4006
NSE,3MINDIA,INE470A01017,EQ,35110.00,35790.00,34915.00,35500.00,35245.00,2736,97004215.00,1537
NSE,3PLAND,INE105C01023,EQ,32.01,32.49,31.50,31.57,31.85,1224,38902.96,37
NSE,5PAISA,INE618L01018,EQ,368.00,373.55,363.10,373.10,367.30,23335,8606117.65,1476
NSE,63MOONS,INE111B01023,EQ,695.80,711.65,686.00,708.30,704.00,177622,123871322.15,5478
NSE,A2ZINFRA,INE619I01012,EQ,12.25,12.60,12.00,12.46,12.12,170866,2096931.18,554
NSE,AAATECH,INE0D0U01013,EQ,90.55,90.80,88.84,89.66,90.55,11408,1025690.36,584
NSE,AADHARHFC,INE883F01010,EQ,500.90,502.95,492.50,495.00,500.80,136978,67811250.55,8559
NSE,AAKASH,INE087Z01024,EQ,9.03,9.38,8.67,8.92,9.15,313973,2862921.11,433
NSE,AAREYDRUGS,INE198H01019,BE,75.66,77.50,75.66,77.50,77.20,11763,901028.58,32
NSE,AARNAV,INE750R01016,EQ,28.13,29.18,28.11,28.32,28.70,34548,983752.90,255
NSE,AARON,INE721Z01010,EQ,112.71,135.25,111.50,135.25,112.71,364489,48023445.35,4552
NSE,AARTECH,INE01C001026,BE,47.93,48.16,47.00,47.93,47.93,6632,313655.07,76
NSE,AARTIDRUGS,INE767A01016,EQ,409.00,410.00,401.00,404.50,410.00,82935,33527313.05,3031
NSE,AARTIIND,INE769A01020,EQ,475.00,480.55,469.00,477.80,478.20,309677,147288434.40,9876
NSE,AARTIPHARM,INE0LRU01027,EQ,658.60,684.45,654.85,673.80,659.80,119965,80400567.00,13567
NSE,AARTISURF,INE09EO01013,EQ,387.00,387.00,374.30,381.60,385.80,6247,2377996.65,656
NSE,AARVI,INE754X01016,EQ,155.00,158.69,153.01,154.89,156.63,15483,2403693.84,578
NSE,AASTHA,INE2FMX01012,EQ,104.00,105.97,101.96,102.62,103.00,17809358,1832655407.70,64817
NSE,AAVAS,INE216P01012,EQ,1350.00,1399.90,1350.00,1379.00,1385.90,62171,85154041.90,10892
NSE,ABAN,INE421A01028,BE,15.24,15.24,14.51,14.93,14.86,24820,371591.64,189
NSE,ABANSENT,INE365O01028,BE,26.12,27.89,25.76,26.20,27.00,6362,166626.52,44
NSE,ABB,INE117A01022,EQ,7498.00,7583.00,7333.00,7375.50,7528.00,258917,1931671225.00,31965
NSE,ABBOTINDIA,INE358A01014,EQ,27900.00,28050.00,27650.00,28005.00,28690.00,10811,301616940.00,4178
NSE,ABCAPITAL,INE674K01013,EQ,390.00,395.30,384.35,393.85,392.25,3424162,1337935852.85,38550
NSE,ABCOTS,INE08PH01015,EQ,203.50,203.59,198.42,200.38,200.38,6206,1240908.20,396
NSE,ABDL,INE552Z01027,EQ,585.00,626.70,580.00,620.75,602.55,917748,561707822.80,43061
NSE,ABFRL,INE647O01011,EQ,55.90,56.75,55.10,56.25,56.03,2288618,127647708.55,12168
NSE,ABINFRA,INE00YB01025,EQ,9.99,10.95,9.78,10.32,10.01,680928,6862605.35,1174
NSE,ABLBL,INE14LE01019,EQ,93.00,94.50,91.90,94.01,92.85,276457,25685084.52,3649
NSE,ABMINTLLTD,INE251C01025,EQ,42.00,42.00,40.69,41.02,42.07,794,32837.11,13
NSE,ABMKNO,INE850B01026,EQ,199.00,199.00,190.00,190.11,197.61,183,34863.50,8
NSE,ABREL,INE055A01016,EQ,1390.10,1394.50,1359.10,1374.20,1398.10,113460,156068043.20,11691
NSE,ABSLAMC,INE404A01024,EQ,975.00,1022.40,974.00,1017.00,986.00,546485,551431387.80,34036
NSE,ACC,INE012A01025,EQ,1329.00,1354.70,1312.00,1340.90,1333.90,470047,626389468.30,28526
NSE,ACCELYA,INE793A01012,EQ,1135.00,1163.90,1135.00,1158.90,1145.80,7198,8307650.80,1831
NSE,ACCURACY,INE648Z01023,BE,4.83,5.10,4.83,5.03,5.02,154070,772254.69,146
NSE,ACE,INE731H01025,EQ,975.20,1051.00,971.60,1039.40,979.00,2105588,2163842028.20,80353
NSE,ACEINTEG,INE543V01017,EQ,19.96,19.96,19.14,19.70,19.60,1076,21119.92,46
NSE,ACI,INE128X01021,EQ,551.00,558.00,545.60,554.85,553.35,156065,86089153.55,12235
NSE,ACL,INE666E01020,EQ,47.99,48.48,46.34,47.06,47.64,15817,750707.69,286
NSE,ACMESOLAR,INE622W01025,EQ,361.40,374.90,361.40,365.85,363.05,2104262,772935115.40,39534
NSE,ACSTECH,INE366C01021,EQ,40.91,42.24,39.20,40.82,40.23,360328,14601079.28,1590
NSE,ACUTAAS,INE00FF01025,EQ,3330.10,3457.10,3209.00,3259.50,3459.10,1243383,4104845524.70,112183
NSE,ADANIENSOL,INE931S01010,EQ,1676.00,1713.90,1668.80,1702.20,1683.80,2585952,4384667817.20,64268
NSE,ADANIENT,INE423A01024,EQ,3010.00,3041.90,2992.50,3026.40,3010.00,1280635,3867180811.20,55852
NSE,ADANIGREEN,INE364U01010,EQ,1356.00,1405.00,1352.00,1395.10,1379.90,5247088,7269607140.40,103230
NSE,ADANIPORTS,INE742F01042,EQ,1764.90,1784.90,1755.20,1768.30,1778.50,1685770,2986564026.80,80950
NSE,ADANIPOWER,INE814H01029,EQ,212.22,215.10,210.10,213.66,212.23,29273015,6234535165.42,115153
NSE,ADFFOODS,INE982B01027,EQ,296.60,308.50,286.05,307.05,296.65,224298,66292214.95,6294
NSE,ADL,INE0CHO01012,EQ,73.00,73.51,73.00,73.49,69.35,1357,99678.14,16
NSE,ADOR,INE045A01017,EQ,1440.00,1520.00,1439.10,1493.90,1462.70,46158,67247692.30,3769
NSE,ADROITINFO,INE737B01033,EQ,9.17,9.30,8.91,9.25,9.17,15677,144499.49,75
NSE,ADSL,INE102I01027,EQ,112.95,121.70,111.51,118.14,113.93,560121,66004927.34,9696
NSE,ADVAIT,INE0ALI01010,EQ,2225.00,2259.90,2162.70,2252.40,2239.50,27825,61587870.20,4607
NSE,ADVANCE,INE1B0W01010,EQ,110.01,112.00,106.92,109.89,110.20,140590,15383532.34,1572
NSE,ADVANIHOTR,INE199C01026,EQ,51.58,51.99,50.83,51.12,51.33,22036,1129461.70,461
NSE,ADVENTHTL,INE28GN01010,EQ,143.26,147.58,140.00,142.31,144.32,299994,42912057.04,5067
NSE,ADVENZYMES,INE837H01020,EQ,312.80,319.30,309.45,317.35,314.25,100149,31505312.00,4619
NSE,AEGISLOG,INE208C01025,EQ,1360.00,1360.00,1298.40,1349.60,1368.90,1168708,1554541762.30,47702
NSE,AEGISVOPAK,INE0INX01018,EQ,290.00,296.00,282.25,292.64,294.82,1300277,376824313.34,25355
NSE,AEPL,INE757T01025,EQ,15.26,15.42,14.70,14.96,15.19,15091,225741.82,84
NSE,AEQUS,INE947N01017,EQ,220.00,230.40,220.00,229.23,221.59,3121246,708587248.88,33636
NSE,AEROENTER,INE065D01027,EQ,125.00,129.69,120.10,127.30,123.60,704414,88420537.83,9105
NSE,AEROFLEX,INE024001021,EQ,415.00,437.80,403.65,420.85,420.10,2248858,953484621.30,37373
NSE,AERONEU,INE035801013,EQ,85.75,87.46,84.11,85.38,85.96,44090,3778655.53,285
NSE,AEROPLANE,INE05TO01019,EQ,186.90,190.77,181.73,187.84,189.37,882981,165333060.13,2621
NSE,AETHER,INE0BWX01014,EQ,1435.50,1442.70,1400.20,1427.50,1435.50,186183,264813182.30,25315
NSE,AFCONS,INE101I01011,EQ,279.15,288.95,279.15,285.95,283.80,718967,204442625.70,13270
NSE,AFFLE,INE00WC01027,EQ,1460.90,1470.00,1419.10,1445.30,1461.00,238606,344807092.30,20826
NSE,AFFORDABLE,INE692Z01013,BE,183.00,185.80,177.20,183.49,185.48,20899,3809634.82,272
NSE,AFIL,INE916Y01027,EQ,9.11,9.53,9.11,9.21,9.27,786350,7277650.83,609
NSE,AFSL,INE00ZE01026,EQ,201.02,202.84,201.00,201.00,201.06,10465,2104195.76,59
NSE,AGARIND,INE204E01012,EQ,481.75,481.75,471.10,477.70,486.65,20588,9825394.00,1184
NSE,AGARWALEYE,INE943P01029,EQ,480.70,482.90,476.00,478.90,478.10,56096,26847029.40,8093
NSE,AGI,INE415A01038,EQ,665.00,680.45,657.50,672.85,669.75,68125,45437102.30,4188
NSE,AGIIL,INE976R01033,EQ,316.00,319.75,310.65,311.75,317.35,670622,211365929.75,8234
NSE,AGL,INE1YPB01014,EQ,12.56,12.75,12.21,12.58,12.70,2678802,33445575.42,3339
NSE,AGRITECH,INE449G01018,BE,110.55,113.00,110.55,110.59,112.06,1165,129644.05,31
NSE,AGROPHOS,INE740V01019,EQ,29.22,29.87,28.54,29.04,29.08,15185,440511.55,115
NSE,AHCL,INE0Y8W01025,EQ,14.94,15.15,14.81,15.01,15.08,2826907,42400739.35,4240
NSE,AHLADA,INE00PV01013,EQ,38.40,38.40,37.20,38.01,37.60,6747,253938.74,104
NSE,AHLEAST,INE926K01017,EQ,150.14,150.85,143.25,146.23,150.05,3036,448484.01,120
NSE,AHLUCONT,INE758C01029,EQ,800.20,838.55,791.10,827.70,800.20,140514,115221570.40,13275
NSE,AHLWEST,INE915K01010,BE,565.00,575.00,565.00,574.95,573.50,490,281402.00,14
NSE,AIAENG,INE212H01026,EQ,4552.00,4612.00,4505.50,4583.00,4582.00,36931,168351165.00,8477
NSE,AIIL,INE206F01022,EQ,539.90,540.35,525.00,531.10,540.65,164861,87584585.80,9078
NSE,AIRAN,INE645W01026,EQ,15.08,15.35,14.94,15.03,15.22,38460,578607.99,245
NSE,AIROLAM,INE801L01010,EQ,84.25,86.89,84.25,85.88,87.15,2177,186085.11,75
NSE,AJANTPHARM,INE031B01049,EQ,3433.00,3455.80,3358.50,3369.50,3439.90,50410,170925439.80,16297
NSE,AJAXENGG,INE274Y01021,EQ,580.00,580.00,557.40,567.60,572.60,27055,15314815.00,2548
NSE,AJMERA,INE298G01035,EQ,122.14,124.80,121.22,122.57,123.10,261697,32136018.25,4168
NSE,AJOONI,INE820Y01021,EQ,3.90,4.22,3.90,4.03,3.95,660297,2712167.37,828
NSE,AKASH,INE737W01013,EQ,26.62,27.04,26.27,26.95,26.62,1251,33342.77,20
NSE,AKCAPIT,INE701G01012,EQ,1775.50,1814.00,1749.10,1759.50,1756.00,4790,8528941.10,282
NSE,AKG,INE00Y801016,EQ,9.32,10.80,9.01,10.46,9.32,77896,796569.54,262
NSE,AKI,INE642Z01026,EQ,4.46,4.46,4.23,4.26,4.44,112055,478291.92,256
NSE,AKSHAR,INE256Z01025,EQ,0.42,0.43,0.41,0.42,0.42,294708,124246.96,196
NSE,AKSHARCHEM,INE542B01011,BE,241.99,241.99,224.20,236.58,233.13,1870,429475.67,68
NSE,AKSHOPTFBR,INE523B01011,BE,5.77,5.77,5.77,5.77,5.88,34533,199255.41,68
NSE,AKUMS,INE09XN01023,EQ,688.40,692.90,678.10,687.30,695.90,146336,100361331.65,13919
NSE,ALANKIT,INE914E01040,EQ,7.90,8.06,7.75,7.96,7.90,38370,302612.45,332
NSE,ALBERTDAVD,INE155C01010,EQ,688.00,699.70,680.20,698.35,683.55,1133,782372.50,115
NSE,ALEMBICLTD,INE426A01027,EQ,87.90,88.80,86.81,87.94,88.30,234145,20553791.54,1861
NSE,ALGOQUANT,INE598D01035,EQ,65.39,70.00,65.17,68.41,65.42,2380736,161390197.69,12467
NSE,ALICON,INE062D01024,EQ,649.45,650.00,625.00,636.35,637.10,7112,4503694.75,398
NSE,ALIVUS,INE03Q201024,EQ,1107.50,1115.10,1086.10,1101.20,1102.80,28113,30956568.80,4908
NSE,ALKALI,INE773I01017,BE,74.00,74.00,71.11,71.11,74.85,18648,1327794.28,157
NSE,ALKEM,INE540L01014,EQ,5561.50,5644.50,5561.50,5633.50,5602.00,55151,309745429.50,12615
NSE,ALKYLAMINE,INE150B01039,EQ,1798.90,1810.80,1764.90,1789.50,1812.20,46231,82595831.80,8152
NSE,ALLCARGO,INE418H01029,EQ,7.93,8.11,7.89,8.06,7.99,3196864,25637520.29,8239
