exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,68.88,68.88,65.00,68.69,68.71,437,28513.00,31
BSE,20MICRONS,INE144J01027,B,208.15,208.20,203.05,204.55,210.00,9014,1848568.00,215
BSE,21STCENMGM,INE253B01015,B,36.00,37.30,36.00,37.30,36.57,6830,254043.00,21
BSE,360ONE,INE466L01038,A,1068.25,1104.55,1065.75,1101.30,1086.05,64118,69444867.00,4685
BSE,3BBLACKBIO,INE994E01018,B,1278.05,1291.00,1272.80,1279.05,1272.70,1149,1469397.00,195
BSE,3BFILMS,INE0TE101010,MT,15.90,16.50,15.90,16.18,16.02,12000,194250.00,4
BSE,3IINFOLTD,INE748C01038,B,20.10,20.23,19.49,19.67,20.45,628151,12397854.00,1590
BSE,3MINDIA,INE470A01017,A,35209.95,35804.55,34990.00,35516.00,35240.25,188,6669770.00,95
BSE,3PLAND,INE105C01023,B,31.41,32.00,31.41,32.00,32.35,6,189.00,2
BSE,4THGEN,INE739B01039,XT,6.86,6.86,6.86,6.86,7.22,30,205.00,3
BSE,5PAISA,INE618L01018,B,362.80,373.90,362.80,373.55,367.95,1871,688028.00,109
BSE,63MOONS,INE111B01023,A,683.45,711.15,683.45,709.05,703.75,12766,8940997.00,425
BSE,7NR,INE413X01035,XT,6.70,6.70,6.44,6.44,6.57,44048,288497.00,42
BSE,7SEASL,INE454F01010,X,72.20,76.80,72.20,74.00,77.00,3409,251514.00,59
BSE,7TEC,INE856B01023,X,37.84,38.70,36.51,38.59,37.66,11489,435064.00,146
BSE,A1L,INE911Z01025,B,5.77,5.77,5.50,5.72,5.50,2515636,14254632.00,2508
BSE,A2ZINFRA,INE619I01012,B,12.20,12.75,12.03,12.45,12.20,17828,217730.00,89
BSE,AAATECH,INE0D0U01013,B,91.00,91.19,89.00,91.19,92.00,2896,261868.00,140
BSE,AADHARHFC,INE883F01010,A,499.20,500.00,492.90,494.85,501.40,10841,5373375.00,462
BSE,AADIIND,INE563D01013,X,8.54,8.54,8.54,8.54,8.14,448,3825.00,3
BSE,AAIL,INE864E01021,X,118.15,124.00,110.25,112.90,115.14,4967,560085.00,120
BSE,AANCHALISP,INE322R01022,XT,75.35,75.35,75.35,75.35,79.30,1649,124252.00,33
BSE,AAREYDRUGS,INE198H01019,T,74.92,74.92,74.92,74.92,76.44,25101,1880566.00,24
BSE,AARNAV,INE750R01016,B,28.50,29.40,28.18,28.46,28.52,2487,71046.00,33
BSE,AARTECH,INE01C001026,T,47.03,47.03,47.03,47.03,47.43,55,2586.00,2
BSE,AARTIDRUGS,INE767A01016,B,404.80,410.00,401.25,404.65,408.90,5073,2052219.00,196
BSE,AARTIIND,INE769A01020,A,474.65,480.70,468.75,477.35,478.60,43264,20530252.00,1401
BSE,AARTIPHARM,INE0LRU01027,A,659.75,684.00,657.80,674.25,659.70,7917,5315055.00,438
BSE,AARTISURF,INE09EO01013,B,385.85,385.85,375.60,383.00,385.85,579,220720.00,58
BSE,AASTAFIN,INE819K01014,X,34.99,34.99,32.23,33.90,32.98,7694,261022.00,55
BSE,AASTHA,INE2FMX01012,B,102.10,106.00,102.00,102.70,103.30,806354,83259502.00,5518
BSE,AAVAS,INE216P01012,A,1370.00,1400.90,1339.90,1379.55,1387.25,9482,12937493.00,921
BSE,AAYUSH,INE430R01023,X,23.60,24.07,23.23,23.45,23.62,57695,1354338.00,490
BSE,AAYUSHBULL,INE777X01017,M,1161.50,1189.00,1161.40,1168.95,1164.30,109625,127704368.00,644
BSE,ABAN,INE421A01028,T,14.62,15.24,14.57,15.08,14.98,7108,104862.00,45
BSE,ABANSENT,INE365O01028,T,27.45,27.50,26.10,27.50,27.18,2179,57458.00,28
