exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,67.50,67.50,60.51,65.99,62.87,84,5410.00,12
BSE,20MICRONS,INE144J01027,B,196.65,200.95,196.65,198.00,193.75,3929,779258.00,158
BSE,21STCENMGM,INE253B01015,B,30.90,32.00,30.90,32.00,31.42,1336,42743.00,17
BSE,360ONE,INE466L01038,A,1114.95,1133.05,1104.00,1129.40,1100.65,1240342,1394786661.00,1862
BSE,3BBLACKBIO,INE994E01018,B,1176.00,1199.80,1134.55,1153.30,1171.10,2118,2458600.00,421
BSE,3BFILMS,INE0TE101010,MT,15.66,16.14,15.66,16.00,15.65,27000,431400.00,6
BSE,3IINFOLTD,INE748C01038,B,18.49,19.45,18.23,18.78,18.22,121153,2264712.00,740
BSE,3MINDIA,INE470A01017,A,35264.75,35450.00,34745.05,35357.30,34759.10,296,10434537.00,192
BSE,3PLAND,INE105C01023,B,31.40,31.63,31.40,31.42,31.41,2055,64752.00,19
BSE,5PAISA,INE618L01018,B,384.30,384.30,362.55,366.00,377.65,6321,2336676.00,267
BSE,63MOONS,INE111B01023,A,677.35,684.65,661.60,677.80,671.10,11567,7800033.00,510
BSE,7NR,INE413X01035,XT,5.70,5.79,5.50,5.53,5.57,42138,241802.00,100
BSE,7SEASL,INE454F01010,X,73.48,74.39,70.00,70.71,71.60,4075,292646.00,39
BSE,7TEC,INE856B01023,X,37.20,37.20,35.00,35.66,35.55,17477,624238.00,250
BSE,A1L,INE911Z01025,B,6.60,6.76,6.60,6.60,6.94,3582547,23655212.00,2232
BSE,A2ZINFRA,INE619I01012,B,13.31,13.90,13.31,13.57,13.58,18852,256417.00,108
BSE,AAATECH,INE0D0U01013,B,95.75,96.60,94.98,95.45,95.30,1545,147900.00,111
BSE,AADHARHFC,INE883F01010,A,535.30,540.00,523.25,533.90,531.15,24235,12827710.00,869
BSE,AADIIND,INE563D01013,X,8.90,8.90,8.75,8.75,8.90,2674,23644.00,18
BSE,AAIL,INE864E01021,X,81.95,95.00,81.25,87.23,81.14,37107,3265332.00,213
BSE,AANCHALISP,INE322R01022,XT,85.60,91.90,84.60,88.55,88.35,56669,4900414.00,291
BSE,AAREYDRUGS,INE198H01019,T,85.46,85.46,85.46,85.46,87.20,421,35978.00,5
BSE,AARNAV,INE750R01016,B,24.85,25.69,24.85,25.11,24.98,2616,65707.00,20
BSE,AARTECH,INE01C001026,T,49.90,50.01,48.07,49.49,49.77,5829,288541.00,51
BSE,AARTIDRUGS,INE767A01016,B,399.75,400.65,395.00,396.40,395.75,5155,2052651.00,235
BSE,AARTIIND,INE769A01020,A,469.50,495.60,469.50,484.15,467.65,34597,16833006.00,1161
BSE,AARTIPHARM,INE0LRU01027,A,709.50,712.95,702.85,709.00,702.05,6927,4903139.00,324
BSE,AARTISURF,INE09EO01013,B,379.90,389.00,379.75,385.60,372.05,1659,635224.00,104
BSE,AASTAFIN,INE819K01014,X,36.38,38.51,34.10,37.13,35.08,273846,10053886.00,223
BSE,AASTHA,INE2FMX01012,T,122.85,122.90,122.85,122.90,117.05,92133,11320387.00,597
BSE,AAVAS,INE216P01012,A,1515.00,1535.00,1501.65,1522.30,1505.65,6542,9891546.00,751
BSE,AAYUSH,INE430R01023,X,24.78,26.26,24.78,25.55,25.09,72757,1866315.00,465
BSE,AAYUSHBULL,INE777X01017,M,1161.00,1167.00,1159.50,1164.85,1162.20,86250,100293850.00,488
BSE,ABAN,INE421A01028,T,12.86,14.20,12.86,13.29,13.53,61719,819395.00,179
BSE,ABANSENT,INE365O01028,T,28.00,29.50,27.30,28.82,28.48,2866,81909.00,25
BSE,ABATEAS,INE454E01013,X,10.05,10.05,9.53,9.98,9.60,3906,38385.00,60
BSE,ABB,INE117A01022,A,6821.20,6910.55,6813.25,6833.55,6820.25,5129,35197425.00,1099
BSE,ABBOTINDIA,INE358A01014,A,26797.80,27365.00,26759.20,27124.95,26763.45,905,24500697.00,372
BSE,ABCAPITAL,INE674K01013,A,399.35,409.00,399.35,408.25,397.45,152348,61969308.00,3403
BSE,ABCINDQ,INE125D01011,X,65.00,66.29,64.21,65.15,65.67,827,53333.00,20
BSE,ABCOTS,INE08PH01015,B,206.45,212.90,206.45,209.70,208.10,168,35245.00,99
BSE,ABDL,INE552Z01027,A,667.05,679.20,645.65,648.55,666.75,53278,34681357.00,2316
BSE,ABFRL,INE647O01011,A,58.94,60.70,58.67,60.05,58.61,244528,14672593.00,2254
BSE,ABHICAP,INE516F01016,X,115.00,115.00,102.65,104.50,106.65,171,18263.00,13
BSE,ABHIFIN,INE723C01015,XT,55.92,55.92,50.60,51.84,53.26,129,6711.00,17
BSE,ABHIINFRA,INE281P01016,X,8.79,9.50,8.79,9.49,9.25,4402,40752.00,10
BSE,ABINFRA,INE00YB01025,B,10.49,10.52,10.22,10.26,10.28,172097,1771099.00,385
BSE,ABIRAFN,INE195I01013,Z,33.00,33.00,33.00,33.00,33.00,5,165.00,1
BSE,ABLBL,INE14LE01019,B,95.39,96.95,95.00,95.59,95.15,54950,5261863.00,444
BSE,ABMKNO,INE850B01026,B,210.00,212.00,205.10,212.00,210.00,191,40288.00,8
BSE,ABREL,INE055A01016,A,1415.00,1451.00,1404.95,1443.55,1404.75,17593,25248256.00,1262
BSE,ABRFL,INE0ZDY01011,M,50.11,52.61,50.11,52.61,50.11,6000,310164.00,5
BSE,ABSLAMC,INE404A01024,A,1151.10,1159.40,1135.35,1144.90,1135.15,9089,10399087.00,533
BSE,ABVL,INE485K01022,X,6.10,6.10,5.77,5.96,5.82,391836,2343607.00,403
BSE,ACC,INE012A01025,A,1377.80,1395.30,1373.00,1384.75,1361.15,7886,10933328.00,649
BSE,ACCEDERE,INE578B01015,XT,57.79,60.30,57.79,57.79,60.83,3178,183667.00,31
BSE,ACCEL,INE258C01038,X,12.50,12.90,12.25,12.65,12.49,4284,54344.00,50
BSE,ACCELERATE,INE0POP01017,M,108.50,108.50,108.50,108.50,99.00,640,69440.00,1
BSE,ACCELYA,INE793A01012,B,1094.00,1126.00,1094.00,1106.70,1097.75,224,248381.00,60
BSE,ACCORDTS,INE132201018,M,56.49,56.50,55.00,55.00,54.58,48000,2679150.00,16
BSE,ACCURACY,INE648Z01023,T,5.31,5.31,5.11,5.23,5.31,4644,24207.00,44
BSE,ACE,INE731H01025,A,979.75,1002.30,979.75,989.35,977.05,20300,20140890.00,1178
BSE,ACEALPHA,INE0S9X01011,M,117.10,122.25,117.00,120.50,117.05,66000,7883500.00,23
BSE,ACEMEN,INE023R01018,X,94.50,94.50,91.60,94.49,95.19,1682,155083.00,17
BSE,ACESOFT,INE849B01010,X,113.50,115.00,111.00,113.15,112.80,66317,7466405.00,257
BSE,ACGL,INE451C01013,B,2288.95,2349.90,2281.00,2332.40,2276.20,3318,7714926.00,475
BSE,ACHYUT,INE0K1401020,T,8.55,8.55,7.81,7.97,8.19,106639,866287.00,350
BSE,ACI,INE128X01021,A,528.95,535.05,525.10,526.05,523.55,6162,3261290.00,210
BSE,ACIIN,INE167B01025,X,1.33,1.44,1.28,1.38,1.33,129067,172955.00,164
BSE,ACKNIT,INE326C01017,X,295.00,314.00,295.00,306.55,292.20,1296,390122.00,21
BSE,ACL,INE666E01020,B,50.31,50.31,48.99,49.46,49.30,3295,162896.00,59
BSE,ACLD,INE0T3401029,M,152.10,155.00,151.70,154.15,151.95,15000,2297370.00,24
BSE,ACME,INE636B01011,Z,30.50,30.50,29.17,29.85,29.77,535,15803.00,11
BSE,ACMESOLAR,INE622W01025,A,369.05,379.40,368.00,376.85,367.70,97408,36288655.00,1029
BSE,ACML,INE427V01013,M,32.11,32.11,32.00,32.00,32.00,2000,64110.00,2
BSE,ACROW,INE950D01012,X,870.00,870.00,828.15,828.15,870.00,21,17434.00,4
BSE,ACSTECH,INE366C01021,B,41.35,42.50,41.10,42.04,40.63,9303,391386.00,87
BSE,ACTIVE,INE380Z01015,B,122.60,122.60,118.00,119.75,117.35,4002,474559.00,36
BSE,ACUTAAS,INE00FF01025,A,3475.50,3490.80,3371.00,3393.95,3459.35,30950,105553852.00,3076
BSE,ADANIENSOL,INE931S01010,A,1635.00,1683.15,1620.55,1654.15,1617.75,73873,122408616.00,4622
BSE,ADANIENT,INE423A01024,A,3100.05,3183.30,3100.05,3155.15,3085.30,121806,384271998.00,8557
BSE,ADANIGREEN,INE364U01010,A,1495.40,1546.00,1495.40,1536.30,1486.80,263570,403551193.00,9314
BSE,ADANIPORTS,INE742F01042,A,1799.30,1852.00,1799.30,1828.00,1799.30,54189,99412153.00,3196
BSE,ADANIPOWER,INE814H01029,A,218.70,220.60,216.85,218.40,216.30,958346,209715415.00,5950
BSE,ADARSHPL,INE627D01016,X,30.30,31.50,28.50,31.12,30.00,4774,147967.00,20
BSE,ADCINDIA,INE833A01016,XT,2270.00,2314.35,2270.00,2314.35,2269.00,669,1543865.00,42
BSE,ADCON,INE805Q01028,XT,0.52,0.54,0.52,0.54,0.53,140025,73796.00,100
BSE,ADCOUNTY,INE0W1601012,M,98.25,98.53,97.15,97.15,97.58,15200,1491216.00,19
BSE,ADDIND,INE757C01021,X,84.00,88.60,81.50,83.67,83.90,661,54704.00,26
BSE,ADFFOODS,INE982B01027,B,319.15,322.85,313.75,320.30,316.90,13088,4172122.00,237
BSE,ADHBHUTIN,INE578L01014,X,13.92,13.92,13.25,13.30,13.92,558,7423.00,6
BSE,ADINATH,INE207C01019,XT,21.06,21.06,20.80,20.85,21.06,831,17439.00,10
BSE,ADISHAKTI,INE0CWK01019,M,13.20,13.20,12.56,12.95,12.85,80000,1030000.00,8
BSE,ADITYA,INE570B01012,X,9.30,9.32,9.30,9.32,9.45,179,1667.00,9
BSE,ADITYASP,INE122D01026,X,15.50,15.90,15.01,15.65,15.98,1030,15765.00,20
BSE,ADL,INE0CHO01012,B,70.46,73.86,68.01,69.47,71.02,58,4057.00,5
BSE,ADMACH,INE0XLO01010,MT,312.95,316.35,312.95,316.35,301.30,12000,3792120.00,20
BSE,ADMANUM,INE556D01017,X,59.89,61.46,58.99,61.23,59.04,633,37920.00,14
BSE,ADON,INE1SME01017,MT,80.20,81.35,79.15,79.30,81.71,72000,5761520.00,24
BSE,ADOR,INE045A01017,B,1308.25,1329.40,1305.90,1323.75,1325.80,3016,3981834.00,397
BSE,ADROITINFO,INE737B01033,B,8.82,9.24,8.82,8.93,9.00,1296,11555.00,20
BSE,ADSL,INE102I01027,B,118.00,121.50,118.00,120.05,117.90,16923,2032993.00,348
BSE,ADTECH,INE257C01014,X,59.11,60.82,59.00,60.28,58.63,488,29069.00,20
BSE,ADVAIT,INE0ALI01010,B,2215.50,2275.00,2162.20,2208.50,2196.35,13821,30649672.00,1600
BSE,ADVANCE,INE1B0W01010,B,109.00,112.50,106.50,110.70,107.25,41617,4558012.00,429
BSE,ADVANIHOTR,INE199C01026,B,53.00,53.60,52.81,52.81,52.99,289,15302.00,27
BSE,ADVENTHTL,INE28GN01010,B,144.15,151.00,144.00,149.35,144.15,26984,4003758.00,302
BSE,ADVENZYMES,INE837H01020,B,330.80,332.50,324.80,329.70,324.40,9422,3098139.00,356
BSE,ADVIKCA,INE178T01024,X,1.30,1.30,1.27,1.28,1.29,303979,391270.00,266
BSE,ADVLIFE,INE900E01015,X,28.70,30.21,28.70,28.70,30.21,1507,43252.00,9
BSE,AEGISLOG,INE208C01025,A,1295.95,1296.00,1225.50,1252.35,1265.70,195167,247418699.00,12552
BSE,AEGISVOPAK,INE0INX01018,B,278.65,291.00,276.50,283.25,275.40,92114,26051305.00,1203
BSE,AEIM,INE072B01027,X,94.50,94.80,92.15,93.95,92.20,31419,2943794.00,362
BSE,AEL,INE829P01020,X,119.90,121.05,116.55,116.75,119.35,7247,851113.00,120
BSE,AEONXDIGI,INE994D01010,X,118.00,122.00,115.55,121.70,118.00,377,45829.00,12
BSE,AEPL,INE757T01025,B,17.12,17.12,16.52,16.68,17.11,1236,20667.00,32
BSE,AEQUS,INE947N01017,B,260.40,263.65,245.90,248.90,258.15,970151,243339459.00,11441
BSE,AEROENTER,INE065D01027,B,120.00,125.55,119.50,124.70,120.00,38996,4769898.00,438
BSE,AEROFLEX,INE024001021,B,413.10,426.30,400.85,413.45,405.05,106388,44255630.00,1868
BSE,AERONEU,INE035801013,B,91.00,92.00,88.00,89.00,89.50,2233,202403.00,122
BSE,AERPACE,INE175N01023,X,30.27,33.80,30.00,32.02,30.17,941771,30345097.00,1853
BSE,AETHER,INE0BWX01014,A,1498.95,1538.40,1473.25,1495.70,1487.65,35713,54099494.00,2511
BSE,AFCOM,INE0OXY01013,M,1399.00,1508.00,1399.00,1493.35,1378.95,191880,280561962.00,1084
BSE,AFCONS,INE101I01011,A,300.55,303.05,299.95,300.60,300.25,17338,5214031.00,497
BSE,AFEL,INE663P01015,Z,1.75,1.76,1.72,1.75,1.68,208075,365552.00,82
BSE,AFFLE,INE00WC01027,A,1466.80,1500.00,1456.35,1480.45,1466.80,93025,138450896.00,992
