exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
NSE,20MICRONS,INE144J01027,EQ,205.25,211.47,203.05,204.00,204.23,151604,31325928.15,3578
NSE,21STCENMGM,INE253B01015,EQ,37.85,37.85,37.85,37.85,37.11,4700,177895.00,27
NSE,360ONE,INE466L01038,EQ,1116.30,1136.90,1103.10,1132.70,1102.30,928617,1046597866.00,40785
NSE,3BBLACKBIO,INE994E01018,EQ,1282.00,1314.80,1263.80,1292.30,1278.10,9178,11866528.90,1013
NSE,3IINFOLTD,INE748C01038,EQ,19.90,21.38,19.50,20.68,19.74,1627856,33599015.40,4854
NSE,3MINDIA,INE470A01017,EQ,35790.00,35830.00,35150.00,35195.00,35500.00,1279,45195555.00,916
NSE,3PLAND,INE105C01023,EQ,34.50,34.50,31.50,32.29,31.57,5697,184369.39,118
NSE,5PAISA,INE618L01018,EQ,375.45,381.95,368.00,369.25,373.10,34073,12633362.85,1737
NSE,63MOONS,INE111B01023,EQ,711.10,746.85,705.10,728.80,708.30,227517,166785787.15,9407
NSE,A2ZINFRA,INE619I01012,EQ,12.60,12.80,12.25,12.34,12.46,290010,3604186.78,360
NSE,AAATECH,INE0D0U01013,EQ,90.62,92.38,89.66,91.40,89.66,4946,453209.24,430
NSE,AADHARHFC,INE883F01010,EQ,500.00,507.60,497.30,502.00,495.00,223206,112488640.70,8845
NSE,AAKASH,INE087Z01024,EQ,8.96,9.18,8.90,9.00,8.92,102950,926062.12,231
NSE,AAREYDRUGS,INE198H01019,BE,75.95,75.95,75.95,75.95,77.50,3868,293774.60,22
NSE,AARNAV,INE750R01016,EQ,28.38,32.80,28.38,31.63,28.32,164190,5161642.22,1394
NSE,AARON,INE721Z01010,EQ,152.00,154.80,136.85,141.95,135.25,476997,68655563.69,8237
NSE,AARTECH,INE01C001026,BE,47.01,48.60,47.01,47.21,47.93,6581,312004.46,68
NSE,AARTIDRUGS,INE767A01016,EQ,406.35,416.60,406.35,410.95,404.50,83432,34380515.70,3287
NSE,AARTIIND,INE769A01020,EQ,480.00,489.70,480.00,486.10,477.80,357510,173724463.50,11812
NSE,AARTIPHARM,INE0LRU01027,EQ,685.00,692.95,675.05,684.35,673.80,105041,72014427.65,11994
NSE,AARTISURF,INE09EO01013,EQ,381.60,408.90,381.60,398.30,381.60,23122,9253681.95,1645
NSE,AARVI,INE754X01016,EQ,155.50,160.99,155.01,157.32,154.89,16612,2628627.32,704
NSE,AASTHA,INE2FMX01012,EQ,103.95,104.19,102.00,102.37,102.62,10078967,1033617496.76,37295
NSE,AAVAS,INE216P01012,EQ,1398.00,1398.00,1380.30,1390.60,1379.00,20553,28579278.50,4544
NSE,ABAN,INE421A01028,BE,15.47,15.47,14.90,14.96,14.93,29746,450303.46,170
NSE,ABANSENT,INE365O01028,BE,26.55,27.10,25.65,26.49,26.20,8568,228465.54,51
NSE,ABB,INE117A01022,EQ,7419.00,7434.00,7225.00,7327.50,7375.50,370848,2707669916.00,38598
NSE,ABBOTINDIA,INE358A01014,EQ,28015.00,28155.00,27750.00,27800.00,28005.00,6597,183931480.00,3086
NSE,ABCAPITAL,INE674K01013,EQ,396.75,401.05,396.00,400.45,393.85,1675500,667809094.05,27274
NSE,ABCOTS,INE08PH01015,EQ,200.38,203.63,200.38,201.58,200.38,2750,555118.64,258
NSE,ABDL,INE552Z01027,EQ,630.00,641.95,621.15,624.30,620.75,246389,155510884.35,14421
NSE,ABFRL,INE647O01011,EQ,56.88,58.07,56.82,57.05,56.25,2012834,115643857.35,10620
NSE,ABINFRA,INE00YB01025,EQ,10.20,10.50,10.17,10.33,10.32,379560,3905267.44,851
NSE,ABLBL,INE14LE01019,EQ,94.57,96.66,94.57,95.47,94.01,287808,27539217.45,3849
NSE,ABMINTLLTD,INE251C01025,EQ,41.05,45.12,41.05,44.63,41.02,2935,127629.02,35
NSE,ABMKNO,INE850B01026,EQ,195.00,201.00,192.11,197.99,190.11,620,122211.09,31
NSE,ABREL,INE055A01016,EQ,1380.60,1430.00,1380.60,1400.20,1374.20,93552,131745152.40,11638
NSE,ABSLAMC,INE404A01024,EQ,1005.10,1016.90,976.80,989.20,1017.00,469490,466410905.00,37982
NSE,ACC,INE012A01025,EQ,1343.00,1365.00,1332.00,1358.10,1340.90,206361,279064615.90,16570
NSE,ACCELYA,INE793A01012,EQ,1175.00,1180.00,1150.00,1160.40,1158.90,21267,24813364.20,2683
NSE,ACCURACY,INE648Z01023,BE,5.03,5.08,4.78,4.97,5.03,94728,465443.97,195
NSE,ACE,INE731H01025,EQ,1050.00,1075.30,1042.60,1061.80,1039.40,716079,763219916.70,31157
NSE,ACEINTEG,INE543V01017,EQ,19.89,19.94,19.29,19.31,19.70,306,5947.44,30
NSE,ACI,INE128X01021,EQ,557.00,584.90,556.95,576.75,554.85,261051,150522901.25,16522
NSE,ACL,INE666E01020,EQ,47.06,49.90,47.06,48.42,47.06,71611,3476917.54,449
NSE,ACMESOLAR,INE622W01025,EQ,370.00,371.00,358.40,362.40,365.85,2262264,824212688.15,52213
NSE,ACSTECH,INE366C01021,EQ,42.05,42.05,40.30,40.51,40.82,222692,9079446.08,658
NSE,ACUTAAS,INE00FF01025,EQ,3273.90,3477.00,3216.20,3367.80,3259.50,526067,1780092151.00,51533
