exchange,symbol,isin,series,open,high,low,close,prev_close,volume,value,trades
BSE,1STCUS,INE609B01018,X,62.35,64.97,58.65,64.97,64.98,27,1682.00,13
BSE,20MICRONS,INE144J01027,B,223.00,223.00,215.10,216.30,224.10,9901,2156890.00,322
BSE,21STCENMGM,INE253B01015,B,43.00,43.00,42.49,42.49,43.35,514,22094.00,6
BSE,360ONE,INE466L01038,A,1196.90,1206.30,1192.25,1204.00,1197.00,150603,181293443.00,810
BSE,3BBLACKBIO,INE994E01018,B,1320.00,1360.75,1310.40,1354.75,1306.40,7217,9675212.00,929
BSE,3BFILMS,INE0TE101010,M,13.00,13.00,13.00,13.00,12.92,3000,39000.00,1
BSE,3CIT,INE0R7D01018,M,17.45,17.45,17.45,17.45,17.95,4000,69800.00,2
BSE,3IINFOLTD,INE748C01038,T,23.76,24.65,23.02,23.07,24.07,19383,454859.00,164
BSE,3MINDIA,INE470A01017,A,33675.00,34430.00,33525.00,34216.85,33525.65,9752,327713746.00,81
BSE,3PLAND,INE105C01023,B,32.99,33.00,31.89,31.89,32.90,104,3427.00,4
BSE,5PAISA,INE618L01018,B,375.45,376.50,369.60,370.25,375.35,3601,1343260.00,149
BSE,63MOONS,INE111B01023,A,780.00,784.20,740.00,746.20,779.75,11641,8830730.00,772
BSE,7NR,INE413X01035,XT,6.37,6.63,6.37,6.63,6.50,19173,125565.00,36
BSE,7SEASL,INE454F01010,X,81.00,87.00,80.00,85.37,80.53,59703,4993917.00,344
BSE,7TEC,INE856B01023,X,34.40,34.40,33.30,33.95,33.96,5196,175663.00,112
BSE,A1L,INE911Z01025,B,5.35,5.35,5.01,5.02,5.27,2408434,12284632.00,2004
BSE,A2ZINFRA,INE619I01012,B,16.00,16.90,16.00,16.50,16.10,82199,1362051.00,220
BSE,AAATECH,INE0D0U01013,B,86.25,92.55,86.25,91.50,92.10,238,21348.00,31
BSE,AADHARHFC,INE883F01010,A,468.15,471.45,464.20,465.60,470.85,15345,7153264.00,693
BSE,AADIIND,INE563D01013,X,8.28,8.28,8.28,8.28,7.90,2263,18737.00,8
BSE,AAIL,INE864E01021,XT,92.65,92.65,90.55,91.55,90.60,702,64111.00,22
BSE,AANCHALISP,INE322R01022,XT,69.50,72.49,67.90,68.75,71.47,38506,2645896.00,83
BSE,AAREYDRUGS,INE198H01019,B,80.75,84.92,80.75,84.92,80.88,43750,3709825.00,110
BSE,AARNAV,INE750R01016,T,33.50,33.50,32.82,32.82,34.50,829,27498.00,22
BSE,AARTECH,INE01C001026,T,47.98,49.49,47.62,48.89,48.04,3371,164162.00,36
BSE,AARTIDRUGS,INE767A01016,B,422.35,422.35,416.20,417.60,418.00,3480,1455698.00,244
BSE,AARTIIND,INE769A01020,A,544.85,544.85,534.50,538.95,542.65,47148,25390486.00,1019
BSE,AARTIPHARM,INE0LRU01027,A,832.15,843.55,811.00,814.25,837.50,34804,28666993.00,1231
BSE,AARTISURF,INE09EO01013,T,534.00,545.50,520.00,542.00,533.80,339,181408.00,25
BSE,AARVI,INE754X01016,B,150.15,152.30,144.50,145.05,150.15,6019,883773.00,125
BSE,AASTAFIN,INE819K01014,X,31.99,32.30,31.50,31.69,31.46,4095,130258.00,25
BSE,AASTHA,INE2FMX01012,B,88.37,88.44,88.35,88.40,80.40,863955,76363546.00,1470
BSE,AAVAS,INE216P01012,A,1280.00,1293.80,1258.25,1269.65,1287.25,11241,14285801.00,1525
BSE,AAYUSH,INE430R01023,X,21.50,25.10,21.20,24.54,21.66,318451,7437402.00,1058
BSE,AAYUSHBULL,INE777X01017,M,1271.00,1284.00,1269.00,1280.70,1275.75,82000,104746868.00,491
BSE,ABAN,INE421A01028,T,15.35,15.45,15.31,15.31,15.62,3317,50821.00,48
BSE,ABANSENT,INE365O01028,B,27.99,28.49,27.50,27.94,28.14,2684,74962.00,40
BSE,ABATEAS,INE454E01013,X,9.29,9.35,8.91,9.28,9.24,21943,199922.00,87
BSE,ABB,INE117A01022,A,7664.95,7696.50,7495.00,7495.00,7604.50,4990,37782807.00,1075
BSE,ABBOTINDIA,INE358A01014,A,26749.40,26749.40,26294.05,26378.40,26501.15,194,5135147.00,125
BSE,ABCAPITAL,INE674K01013,A,406.00,413.05,406.00,406.50,410.00,68913,28267903.00,1881
BSE,ABCINDQ,INE125D01011,X,63.30,64.94,63.30,64.94,65.40,225,14337.00,5
BSE,ABCOTS,INE08PH01015,B,209.00,210.95,208.90,209.30,205.75,25,5234.00,8
BSE,ABDL,INE552Z01027,A,614.05,620.95,605.00,608.30,614.05,14354,8780511.00,697
BSE,ABFRL,INE647O01011,A,55.04,55.04,53.50,53.68,54.51,125876,6817010.00,2633
BSE,ABHICAP,INE516F01016,X,108.40,108.40,107.65,108.25,105.20,201,21691.00,6
BSE,ABHIFIN,INE723C01015,X,63.38,63.38,60.00,63.38,60.37,95,5725.00,5
BSE,ABHIINFRA,INE281P01016,X,8.46,8.46,8.46,8.46,8.46,150,1269.00,3
BSE,ABINFRA,INE00YB01025,T,12.20,12.20,11.22,11.25,11.81,57070,657618.00,145
BSE,ABIRAFN,INE195I01013,Z,36.45,36.45,34.75,34.75,34.72,629,22579.00,25
BSE,ABLBL,INE14LE01019,A,86.10,86.58,85.06,85.23,86.02,19047,1629493.00,252
BSE,ABMKNO,INE850B01026,B,190.00,190.00,180.00,185.75,190.00,1682,312461.00,33
BSE,ABREL,INE055A01016,A,1389.00,1400.95,1380.55,1393.60,1392.20,4130,5746023.00,305
BSE,ABRIL,INE15MX01014,M,33.85,33.85,33.85,33.85,33.99,6000,203100.00,1
